,HC,lost_ratio_sales_dis,lost_ratio_sales_fac,lost_ratio_sales_ret,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_factory_MA_mean_relative,stock_retailer_MA_mean_relative,v1_DailyPurchase,v1_s_Q,v2_PeriodicallyPurchase,v2_s_S,v3_R_S,v3_Random,v4_Random
15,0.01,0.068811150381787,0.0206050254327986,7.724948487915264e-05,0.0083300505684402,0.1903483747637075,0.7170948236721658,0.1145034562746235,1.0,1.0,0.0,0.0,0.0,0.0,0.0
21,0.01,0.0844428613580222,0.0313302875513212,0.0001671460269341,0.0130821430920104,0.2155589791943155,0.6395646532640434,0.1403429432591106,0.0,0.0,0.0,0.0,1.0,1.0,0.0
23,0.01,0.0853892500976578,0.0324047479878243,0.000176451978786,0.0133248045252907,0.2175509340771347,0.6351768109925038,0.14186194800079,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49,0.01,0.0815472342895462,0.0290536351518904,0.000144697056007,0.0120624486381658,0.2108975354942614,0.6536065556377508,0.1354692751124405,0.0,0.0,0.0,0.0,0.0,1.0,1.0
