Fact,Distr1,Distr2,v1_DailyPurchase,v2_PeriodicallyPurchase,v3_Random,v1_s_Q,v2_s_S,v3_R_S,v4_Random,lost_ratio_sales_ret,lost_ratio_sales_dis,lost_ratio_sales_fac,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative
1, 5, 19, 0, 1, 0, 0, 0, 0, 1, 0.0006937673075394174, 0.07825681058799114, 0.01239472622364248, 0.02952814275113289, 0.2758611136043881, 0.2628569871793009, 0.4392297745598979
1, 6, 23, 0, 0, 1, 0, 0, 0, 1, 0.0005908358762337833, 0.07688057993196515, 0.009206371414797934, 0.02857275204333202, 0.272342284418871, 0.2548293308553994, 0.4524822590596436
4, 22, 88, 0, 0, 1, 0, 0, 0, 1, 0.0001363694237898563, 0.07177061737500331, 0.0008573056379097527, 0.008348280224690318, 0.1741502237859461, 0.1649639711003165, 0.6551348939048094
1, 5, 19, 0, 0, 1, 0, 0, 0, 1, 0.0007845341047627674, 0.07467946020596772, 0.009788602365557541, 0.03045939540192536, 0.262374975182836, 0.2490080370434848, 0.4631054155301845
1, 6, 19, 0, 0, 1, 0, 0, 0, 1, 0.0006741285742968668, 0.07394745370814239, 0.009511844504723008, 0.02962195849880209, 0.2714698732597876, 0.2449988246137416, 0.4592563906966863
