,age_death_rate,collaboration_bonus,max_age,mean_intelligence,mean_proactive_aggression,mean_reactive_aggression,mean_speed,mean_strength,murder_rate,starvation_rate
0,0.7752832037525931,0.1,91.0,0.4537134291169696,0.4761652144117136,0.5121401464716859,0.0622430979010731,0.4789869533709825,0.1031777379891017,0.1062815638035557
1,0.3843845172566556,0.1,214.0,0.4443065571260315,0.5138975334496789,0.5085748650647712,0.1942764972484212,0.4718049764863789,0.2849490183382389,0.3412723822378516
2,0.4305890655663391,0.1,201.0,0.4465426937623104,0.5075966126046596,0.5109223758152588,0.1748359902472279,0.4736230956815907,0.2592186808893502,0.3080982191244714
4,0.8307561179688224,0.1,50.0,0.4405951423576924,0.4888312060475722,0.491740607354484,0.0392074385276632,0.470565344223938,0.0728976788352498,0.0680782921741156
