,Fact,Distr1,Distr2,v1_DailyPurchase,v2_PeriodicallyPurchase,v3_Random,v1_s_Q,v2_s_S,v3_R_S,v4_Random,lost_ratio_sales_fac,lost_ratio_sales_dis,lost_ratio_sales_ret,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative
0,2,10,40,0.0537120495057043,0.0970551003817475,0,1,0,0,1,0,0,0.0014610108047206,0.0334366272249333,0.2121779972351835,0.2979107997269356,0.4505626869674068
1,2,10,40,0.0142485563954999,0.0904659641968247,1,0,0,0,1,0,0,0.0009012933681088,0.0148488292501427,0.1908689219120755,0.2706031803170983,0.5259161930147265
2,2,10,40,0.0537120495056664,0.0970551003816967,0,1,0,0,1,0,0,0.0014610108047186,0.0334366272249129,0.2121779972351603,0.2979107997269168,0.4505626869674957
