low_t1_loss_th,low_t1_loss_w,low_t2_loss_th,low_t2_loss_w,low_t3_loss_th,low_t3_loss_w,low_unsatisfied_th,low_unsatisfied_w,t1_change_a,t2_change_a,t1_loss,t2_loss,t3_loss,unsatisfied_rate
0.3174825981620778, 6, 0.3770832910342419, 3, 0.03861691799655337, 10, 0.1867232174153066, 2, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1637409990638294, 8, 0.2192357951269484, 9, 0.3613402114102321, 7, 0.2912378975067133, 3, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.07971256112895569, 5, 0.4219138128838777, 6, 0.4122357922695696, 8, 0.4256173008955213, 6, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2543699008355512, 8, 0.1612185665003459, 8, 0.1395292183209879, 3, 0.08432371341299727, 6, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3019235614473057, 1, 0.07311290816776617, 8, 0.2945137483656123, 1, 0.2696602370498929, 6, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2321636546462567, 6, 0.3236171192897517, 6, 0.2997123388121475, 7, 0.1310096210455119, 2, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3716931729117454, 4, 0.00473369742611579, 6, 0.3704211673911244, 4, 0.1984157047524833, 3, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3647229661561403, 4, 0.4342514315247263, 2, 0.1616770506884943, 2, 0.2327779662811018, 6, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3466094151377224, 5, 0.1017226434005152, 9, 0.2985441203005179, 5, 0.4469640591882963, 2, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4967980868032524, 7, 0.2199800371301939, 8, 0.1590431283648722, 6, 0.3489992521348443, 2, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2669867701838521, 8, 0.4112319408404083, 10, 0.2667136153327909, 3, 0.1803167345250453, 1, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4567857923112535, 8, 0.132547520318767, 6, 0.1417197727117078, 2, 0.292569167092252, 1, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3762357978102751, 3, 0.3220352500433627, 10, 0.003442616837660784, 1, 0.1495420346789073, 4, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2811988798805165, 2, 0.07980108047501205, 4, 0.1263984619693069, 2, 0.2886251624899266, 1, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2986441273919113, 8, 0.4469058489894308, 10, 0.4947144524950253, 7, 0.06351017903226436, 5, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3840822559608089, 3, 0.3011457356723116, 10, 0.2236221370538873, 8, 0.3291025917876935, 4, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.0972559121816764, 2, 0.3265208551128423, 4, 0.09425920605003385, 6, 0.4361015271438727, 3, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1500802566122931, 5, 0.2813297807254507, 6, 0.2586984398557017, 2, 0.2720892037836548, 10, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2855354927656186, 1, 0.137727711212466, 7, 0.02185844626631062, 1, 0.4173641216410597, 3, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2638250017154322, 3, 0.058841652278593, 3, 0.05826605603153401, 5, 0.06015164146831309, 9, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3039317428192075, 7, 0.1710724471375465, 7, 0.0644874189702147, 2, 0.1930585755460706, 6, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2302219297683838, 3, 0.01226668126247188, 6, 0.4287351346092187, 2, 0.2150952398678612, 8, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1712937625442623, 3, 0.243791345063158, 6, 0.2550296644132643, 2, 0.1575646554530474, 4, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.02316242323586903, 3, 0.4516557733149021, 4, 0.2246380179728379, 1, 0.2928968264470174, 9, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1306890462370959, 8, 0.006950372279536543, 3, 0.2057380692802954, 5, 0.01645799351973787, 10, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4828184644790163, 5, 0.2788846959928373, 3, 0.1580014484483209, 4, 0.1363950224500655, 10, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4280918341528976, 10, 0.3806409348303547, 1, 0.1321307072579154, 2, 0.3820247993344651, 6, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1644949956068958, 7, 0.2422999214264172, 9, 0.1629617754354221, 5, 0.4578841252514227, 3, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2022407233977061, 1, 0.4640193176959208, 1, 0.07962856399965956, 8, 0.3721231433723323, 3, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1971740690117111, 6, 0.2595577559808055, 8, 0.2355753632037343, 7, 0.0740981254885219, 7, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2536551048167484, 5, 0.3336917109864422, 1, 0.2115901003842365, 10, 0.1545279390967753, 8, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1794119927800163, 2, 0.3126640844400542, 10, 0.2714015543458007, 1, 0.09622954595697697, 4, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3777243577971496, 2, 0.2767392216038572, 9, 0.1786705421269574, 5, 0.2579638887931935, 5, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4700472194017524, 6, 0.4168039017947277, 5, 0.01615022645986819, 6, 0.2538258611912924, 8, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3435735602370532, 5, 0.155769168002415, 10, 0.003975296344624568, 6, 0.3600927773280255, 4, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2179776394519179, 8, 0.368647861344614, 6, 0.4532315070657809, 5, 0.05479840594711616, 10, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.01371350103882019, 1, 0.01696210540427956, 3, 0.05522378349633594, 8, 0.3513984141325837, 1, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.03064351221897638, 4, 0.1097342262654766, 5, 0.4412982290319677, 10, 0.2803956124093145, 9, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4075433587936709, 4, 0.1032892016999929, 5, 0.2554862465761957, 4, 0.02742426980715507, 8, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2378541813682758, 6, 0.3904350797437751, 10, 0.2503202476785504, 5, 0.2794543990238846, 6, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.04658993586799487, 6, 0.1336528457650349, 6, 0.1506532898061639, 7, 0.01644843175262928, 7, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4056395657980884, 5, 0.06497270127395238, 2, 0.2989169958640966, 3, 0.08673390036317474, 2, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2826099814910609, 10, 0.4776859094173217, 10, 0.2009256158859538, 5, 0.02552367951838458, 8, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4147481239468807, 8, 0.1605139441739173, 3, 0.2668270643239077, 9, 0.06713090015649725, 7, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1375571475359663, 4, 0.4683810313993767, 7, 0.3063359172126931, 8, 0.2608218435088574, 10, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4018403045324327, 6, 0.3756400531227579, 5, 0.4956763587089629, 2, 0.01849905650701567, 7, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.0512613063006942, 1, 0.1538857162244233, 6, 0.1748090187362388, 7, 0.1955322025084841, 1, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2260230996541417, 7, 0.3309877746152741, 10, 0.03008534923319728, 5, 0.4282699776300501, 6, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2919810016556948, 5, 0.3073974753014058, 1, 0.2662751572480451, 4, 0.4396061505317703, 5, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1372092230519616, 4, 0.4451041873110163, 2, 0.1681027438719409, 9, 0.06270427648566851, 2, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4252272906459097, 6, 0.242599371826957, 5, 0.4004046350411612, 2, 0.4383404382948066, 5, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.0682156782310081, 9, 0.04978605769240679, 3, 0.3290889754795318, 9, 0.2423542633708133, 9, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2149779506431531, 4, 0.155589573975119, 3, 0.3503647621993551, 1, 0.2980144593560611, 6, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.02117803630005882, 1, 0.4469076906139633, 5, 0.2704088133366437, 3, 0.1428926144493542, 8, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.06650061480789876, 9, 0.1511703442425771, 5, 0.2657452427136698, 9, 0.3915515341544555, 3, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1617892300715649, 2, 0.1374936219507355, 6, 0.04339976611533808, 2, 0.2488025100513709, 10, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2227835920567272, 3, 0.4306398260959413, 9, 0.4431713539703843, 5, 0.4217191118007932, 5, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3321810490313476, 6, 0.2678028162863297, 9, 0.07438681209750675, 10, 0.01387956882612762, 6, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4825688035814392, 2, 0.053325410331998, 3, 0.1275583738287963, 2, 0.3443367864676006, 5, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.02176278746079685, 7, 0.4959916330454122, 8, 0.2593419440123582, 1, 0.3472537282884253, 7, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1781560949188888, 5, 0.2331153180433651, 6, 0.0177461561719347, 5, 0.2049157215142239, 3, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.08998791812938745, 2, 0.04285227289575189, 8, 0.3839726789894867, 1, 0.007397944827842839, 3, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1554560970258492, 7, 0.3523037483782872, 5, 0.2662343609491229, 1, 0.1493837882197728, 9, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4978040171886543, 7, 0.222949111653433, 9, 0.290280382337927, 8, 0.4908579396959932, 7, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4074551227205046, 1, 0.3778813420087046, 6, 0.4914140984736327, 3, 0.04494691215541713, 3, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2588113047502116, 10, 0.04445710553848031, 3, 0.3261921799500518, 3, 0.2257181744639906, 7, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3749492853147119, 2, 0.04718638085151183, 3, 0.1669511487903544, 2, 0.2679539078449519, 5, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4578177612165079, 8, 0.09220449238085898, 7, 0.3464926553692849, 5, 0.08896306344530108, 10, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.0993153185311248, 5, 0.01669431321928661, 9, 0.08886401799005078, 4, 0.3394792546070687, 10, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1993495410506999, 7, 0.3168733017909098, 6, 0.4857890078245269, 5, 0.1160442650896617, 7, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.02740391880589649, 10, 0.1416023014010391, 9, 0.2793150268138669, 1, 0.2115676210744458, 4, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1289792402571394, 7, 0.06927819762102139, 4, 0.2502278299589404, 4, 0.3383589376151488, 7, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1940656357944803, 2, 0.1696346448184526, 3, 0.006161997029765609, 10, 0.3558640602330682, 7, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.485816831477858, 3, 0.4898001600359458, 10, 0.4825216351957624, 8, 0.1360608072856989, 6, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.02531530004119276, 1, 0.02613079393490575, 6, 0.4504618435318055, 7, 0.005282604309398031, 9, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3632966191331224, 4, 0.1251957185781925, 10, 0.2480143168557133, 3, 0.3898142884650494, 4, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4146552947035508, 8, 0.3522124694051049, 6, 0.4434375912446489, 2, 0.1529286330793391, 3, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.07433222340316392, 7, 0.4373256776631493, 4, 0.4045853427306447, 1, 0.08290362240679328, 2, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4143737332429834, 8, 0.4683002204476719, 5, 0.2878536499439652, 7, 0.4065246632333684, 7, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1031624661696331, 2, 0.2029161843569319, 7, 0.1301228743876119, 2, 0.3546269970893765, 6, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4366755998440501, 8, 0.01920353395386187, 3, 0.3105996825483772, 4, 0.210843241604674, 5, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.01712918450843043, 6, 0.1433597749113918, 6, 0.2071145398011877, 9, 0.004806791465384042, 7, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1939578244190909, 5, 0.3180626156011531, 5, 0.254308052255231, 7, 0.0225206785924138, 4, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2873241748135225, 6, 0.3454142423933499, 8, 0.2682495979971624, 1, 0.3492660891476044, 2, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4269040097615509, 10, 0.07545310769124641, 9, 0.3337593056951992, 9, 0.1123119339458429, 2, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4282109284477384, 2, 0.2928802077780552, 4, 0.1371939769756785, 8, 0.2749502920167161, 5, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3346563878385331, 3, 0.3814505177108029, 5, 0.1177142110849234, 9, 0.3176414046193607, 7, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.06389607909021905, 8, 0.1288893491557986, 8, 0.3290445160175581, 4, 0.3851898942957688, 4, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2596595176029998, 7, 0.005127634652973667, 6, 0.127805688114936, 8, 0.483415213976379, 8, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2330247786011784, 5, 0.497314420687262, 4, 0.3498815421931585, 2, 0.4230531332825684, 10, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4928702609449286, 7, 0.04010206905032832, 5, 0.4389004340538503, 9, 0.142457157676297, 6, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2188732282118869, 6, 0.07064590668694837, 10, 0.0295400585515268, 6, 0.04938980659723291, 9, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1444930880511111, 8, 0.4283676106305093, 2, 0.1999661719031153, 9, 0.03487764638346147, 6, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2979429841630523, 5, 0.3314035052017308, 7, 0.03093829808639448, 7, 0.2857698018004384, 10, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.07771045483027561, 6, 0.2495127521948693, 8, 0.1270406489861568, 3, 0.01418285963106758, 3, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2976672943219537, 9, 0.09432427194556703, 4, 0.1064607084532193, 4, 0.4281567805383964, 1, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3402633393981994, 5, 0.01717182143949153, 4, 0.2808157304562013, 1, 0.04218250877309926, 5, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.499802480859379, 1, 0.143972163426769, 2, 0.4099360202012206, 5, 0.08054689103612511, 2, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3214968165766967, 6, 0.4720267930432936, 8, 0.3395723389889815, 10, 0.381540977210868, 4, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2978571277786917, 9, 0.1785073366062515, 4, 0.1756582071057072, 8, 0.07241644910988931, 3, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.03414370090552316, 4, 0.00841089222754593, 10, 0.1816393226238499, 6, 0.3822530904026781, 7, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2655390670186765, 4, 0.182742173940833, 2, 0.4508431469408837, 8, 0.04432542193276778, 2, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1949094703692768, 7, 0.09115864935264667, 3, 0.2741760381234588, 7, 0.02916923502046659, 4, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4492046103507474, 6, 0.1168066473749482, 7, 0.1815219831283642, 4, 0.4166656607865362, 4, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.01684190369633537, 6, 0.2429029288858045, 1, 0.01661130905387553, 9, 0.2163207195706603, 8, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.05779165541724979, 9, 0.4676161982382926, 6, 0.311063551221431, 1, 0.3845938171226519, 4, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.02723847738990037, 7, 0.04807721222301253, 4, 0.2401874186566733, 9, 0.2688909236806444, 4, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3767162978592696, 8, 0.4148376440886387, 2, 0.1252326244163222, 9, 0.1701094835171889, 9, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4870433395482568, 7, 0.3802370471145079, 5, 0.3177845612851548, 10, 0.05752912890688838, 3, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2650415740258645, 4, 0.3334011927893406, 10, 0.4282290384200944, 3, 0.1327189041239009, 10, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4265893862076636, 3, 0.4524256130346224, 4, 0.2507950951099872, 3, 0.1859125986430606, 9, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2560331335794634, 4, 0.4367064075717388, 2, 0.03194866975174537, 1, 0.4808661575169987, 3, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2962808834718517, 5, 0.4977297406643953, 4, 0.4666838974748844, 3, 0.1017855548781087, 2, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1387374512676994, 7, 0.3932178635837288, 7, 0.3799237823535628, 6, 0.3504384046431095, 1, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.08801390397874648, 4, 0.4383662734672126, 4, 0.3642760642185016, 7, 0.4464600147326508, 5, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1018749746910288, 7, 0.04067425158742866, 6, 0.1289792612914518, 7, 0.437707585585312, 9, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.3924568603174548, 3, 0.2538536777942423, 7, 0.02484720441252442, 2, 0.4252909763360762, 9, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2451089387889197, 6, 0.4105403650853751, 2, 0.4879769237496035, 5, 0.4569693411893415, 6, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4916716521526439, 2, 0.05214956581821095, 3, 0.07168399354119781, 5, 0.3821764052229584, 10, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4743256629888316, 2, 0.0649539442101304, 4, 0.3358746463923094, 10, 0.3764248738128083, 8, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.04371642724758174, 6, 0.1232972450992696, 4, 0.09213138385848985, 4, 0.3173735684757076, 5, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.1386470693014035, 9, 0.1016913076818375, 8, 0.2861049075234502, 2, 0.4242721191076199, 1, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4400613294993382, 2, 0.1285784745823199, 3, 0.02960303289257793, 6, 0.183616214729511, 8, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.2132362393686576, 5, 0.1661121219279892, 5, 0.4571270294825202, 4, 0.02368598970784613, 8, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
0.4552064824634041, 6, 0.4217520403132002, 7, 0.1477242191807591, 3, 0.1270770643722071, 7, -4, -3, 0.1890584174236088, 0.2454833540925083, 0.1889857833806492, 0.3310633855353288
