,Fact,Distr1,Distr2,Clients_N,Demand_W,HC,Lt0,Lt1,SS_%,DS_D,K,MA,1-DailyPurchase,2-PeriodicallyPurchase,3-Random,"1-(s,Q)","2-(s,S)","3-(R,S)",4-Random,lost_ratio_sales_ret,lost_ratio_sales_dis,lost_ratio_sales_fac,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative
1646,2.0,2.0,2.0,1218.0,2.0,0.0982385070550751,4.0,4.0,0.85,14.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0071594618656642,0.0837508796062895,0.0136371704010379,0.2683133823710318,0.2023988868828378,0.0930155764944679,0.4362721542516626
1647,3.0,1.0,23.0,576.0,12.0,0.0774692762858443,4.0,4.0,0.85,12.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0043896652305875,0.2117232680242814,0.0004962896360006,0.022369347983699,0.0505606430041383,0.2510873384722111,0.6759826705399515
1648,2.0,7.0,39.0,1004.0,14.0,0.0913154301319982,4.0,4.0,0.85,13.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0021919920618561,0.1087122482883142,0.0,0.0129968463651359,0.082238407358133,0.1254644332940073,0.7793003129827237
1649,2.0,6.0,33.0,607.0,7.0,0.036463359126081,4.0,4.0,0.85,1.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003154692027312,0.0884490424930536,0.0056451309431314,0.0042910188922844,0.2881422480014907,0.3406569240641852,0.3669098090420395
1650,1.0,4.0,37.0,1402.0,8.0,0.0567000455166135,4.0,4.0,0.85,11.0,200.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0042540727642464,0.1680230867441269,0.0,0.0811931853476204,0.1098675487282464,0.2838039114848623,0.5251353544392708
1651,3.0,5.0,9.0,1433.0,3.0,0.0156941283568502,4.0,4.0,0.85,14.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0018185676898072,0.122175406268488,0.0561378802255303,0.0611732176473862,0.1676063013610557,0.1398334775909542,0.6313870034006038
1652,2.0,3.0,25.0,392.0,6.0,0.0295402822030041,4.0,4.0,0.85,1.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0004212992457715,0.1100706915010744,0.0904086636347993,0.0031881577892817,0.2322285684225206,0.2923645546465486,0.472218719141649
1653,3.0,9.0,3.0,821.0,8.0,0.0433864360491579,4.0,4.0,0.85,2.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000274994082053,0.0511524088074296,0.0214355646198489,0.0041353447335976,0.1290190633620306,0.0703968518584003,0.7964487400459714
1654,3.0,3.0,34.0,209.0,13.0,0.0710787437414656,4.0,4.0,0.85,4.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000366928013364,0.076964378198336,0.0208089266492127,0.0051706746167839,0.1434625441077509,0.255618219761646,0.595748561513819
1655,1.0,8.0,17.0,178.0,4.0,0.0226172052799271,4.0,4.0,0.85,15.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0020481626585216,0.1275925195428609,0.5775867272817515,0.0287297692760945,0.511272771230604,0.3000461880925222,0.1599512714007791
1656,1.0,6.0,5.0,423.0,15.0,0.0780018206645425,4.0,4.0,0.85,4.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0001797770245782,0.0152468537912707,0.0083381876262189,0.0422746375931192,0.306686904510456,0.170528612471917,0.4805098454245077
1657,1.0,2.0,11.0,1035.0,9.0,0.0503095129722348,4.0,4.0,0.85,2.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000773811703711,0.0790581915067895,0.0064852894233874,0.008306155061409,0.1558546932705992,0.1839007126463393,0.6519384390216524
1658,2.0,9.0,12.0,637.0,2.0,0.0849248975876195,4.0,4.0,0.85,5.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0032892488551705,0.0931184697097792,0.1734795424733535,0.1150971543808849,0.347600223886566,0.1843626699033007,0.3529399518292483
1659,1.0,4.0,31.0,790.0,13.0,0.0843923532089212,4.0,4.0,0.85,13.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0031378617895086,0.1494763558449867,0.0005957037591697,0.021072794704072,0.0898424612212554,0.2071682546321892,0.6819164894424834
1660,2.0,5.0,19.0,1249.0,11.0,0.0572325898953118,4.0,4.0,0.85,3.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007083741972705,0.0762670255361961,0.0008435099648668,0.0061237575101629,0.1252749394363521,0.134729209107739,0.7338720939457459
1661,2.0,2.0,6.0,1494.0,7.0,0.0231497496586254,4.0,4.0,0.85,7.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0020906962675474,0.0806809567572669,0.0443774208268466,0.0771010752362372,0.2092083459247862,0.2148722382616416,0.498818340577335
1662,2.0,4.0,20.0,851.0,3.0,0.0918479745106964,4.0,4.0,0.85,5.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0030283847627694,0.0917310793633938,0.0919263285565535,0.093081346007424,0.2134279403907919,0.23674860630457,0.4567421072972141
1663,2.0,5.0,14.0,30.0,8.0,0.0300728265817023,4.0,4.0,0.85,7.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0019684824094224,0.1593683388873878,0.5739680244067513,0.0142222903992452,0.3783295267234497,0.3302049279364944,0.2772432549408106
1664,1.0,10.0,36.0,1280.0,6.0,0.0162266727355484,4.0,4.0,0.85,6.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0009217685141649,0.0863416444136924,0.1722065880920412,0.0434785212946339,0.3541731622346328,0.3638681628973433,0.2384801535733899
1665,2.0,9.0,8.0,886.0,13.0,0.05776513427401,4.0,4.0,0.85,9.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0008817978607282,0.0382520001335115,0.0044241218899121,0.0429399263689054,0.2084413084553099,0.1279517969125076,0.6206669682632769
1666,2.0,6.0,37.0,672.0,12.0,0.0508420573509331,4.0,4.0,0.85,9.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0012449303508008,0.0631423541818428,0.0665100098574092,0.0497270594978333,0.2765646507425054,0.3309091399655587,0.3427991497941023
1667,2.0,8.0,26.0,1463.0,12.0,0.0641556668183887,4.0,4.0,0.85,3.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0004958700878614,0.0723609811183618,0.0,0.0059975308223346,0.1570172730699478,0.1304466521103058,0.7065385439974119
1668,2.0,10.0,31.0,60.0,3.0,0.0785343650432407,4.0,4.0,0.85,11.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0160053806151641,0.2362840570946058,0.7274942569746893,0.0693507326716024,0.4094989103319259,0.3315495452630251,0.1896008117334464
