Fact,Distr1,Distr2,Clients_N,Demand_W,HC,Lt0,Lt1,SS_%,DS_D,K,MA,Customers_Strategy,Inventory_Policy,lost_ratio_sales_ret,lost_ratio_sales_dis,lost_ratio_sales_fac,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative
3,7,8,241,13,0.0771415566681839,4,4,0.85,3,200,500,"1-DailyPurchase","3-(R,S)",0.0005420983960570881,0.08255230936701265,0.021956071526659196,0.0032887467249562903,0.13507699301394516,0.0851658051087233,0.7764684551523752
2,7,10,1006,11,0.02335457441966318,4,4,0.85,4,200,500,"3-Random","2-(s,S)",0.0004413059604969905,0.10068652053741348,0.007743530169663449,0.019479192213184518,0.2558310754247786,0.16131845785780982,0.5633712745042271
2,6,5,517,4,0.09152025489303597,4,4,0.85,11,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.003166865547854199,0.03062023446445204,0.011279738612170733,0.18268684210035582,0.10986386871479258,0.10957914935450333,0.5978701398303483
2,4,2,792,9,0.016431497496586255,4,4,0.85,3,200,500,"3-Random","2-(s,S)",8.09979377925038e-06,0.0793501936561296,0.04430248345253765,0.0274813427553186,0.37383151649026536,0.16762185766265825,0.43106528309175784
3,9,13,731,6,0.0984433318161129,4,4,0.85,11,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.002879705332477607,0.021217284538381547,0.0003675171590781705,0.10794232869216526,0.18343878986367074,0.12312603855098811,0.5854928428931759
2,3,35,303,3,0.08459717796995904,4,4,0.85,10,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.010623903783512904,0.19071698071921578,0.16651756263173986,0.17953293653938415,0.17637243286425972,0.41144278687428315,0.23265184372207284
1,9,8,1190,3,0.07128356850250343,4,4,0.85,1,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0015417578142138321,0.06652506559961363,0.014866500364380317,0.09869209121881505,0.2992295427016549,0.19220698336498096,0.40987138271454915
2,1,23,670,2,0.09098771051433775,4,4,0.85,4,200,500,"1-DailyPurchase","4-Random",0.0008849851018780186,0.07697232329276571,0.04336822366291737,0.03207306662523541,0.1213833991174549,0.37951599509852385,0.467027539158786
1,4,20,945,7,0.015898953117888033,4,4,0.85,12,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.002656494978233262,0.12568847389212615,0.06133362382954339,0.09816288625114425,0.2596362341698582,0.3330431462809654,0.30915773329803214
2,3,30,761,14,0.057437414656349585,4,4,0.85,15,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0022017719303317573,0.06665580572353814,0.07513962187396545,0.07398916452053735,0.1856329583631179,0.2863770588725682,0.45400081824377664
3,5,19,1343,14,0.0707510241238052,4,4,0.85,9,200,500,"1-DailyPurchase","1-(s,Q)",0.002265816280715299,0.08742252592390769,0.0001288036689467492,0.007544675381401637,0.04873263105416052,0.06121239135687879,0.882510302207559
2,8,33,180,15,0.04412380518889396,4,4,0.85,5,200,500,"3-Random","3-(R,S)",0.0006693123260084108,0.09063655684214518,0.08370634130313058,0.014689935066081251,0.30347308718887384,0.2940247160126584,0.38781226173238653
2,7,28,1159,8,0.022822030040964954,4,4,0.85,12,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0022895250083859084,0.09981861346198585,0.0037092140112246715,0.07270047720734157,0.20547009676336978,0.2460370617074479,0.4757923643218408
1,1,39,578,8,0.09897587619481112,4,4,0.85,3,200,500,"3-Random","2-(s,S)",0.0008290846235788317,0.05272155478582877,0.017221315793876275,0.03071223608380476,0.11804702215995141,0.3718348731432546,0.47940586861298917
3,3,36,853,13,0.017005006827492036,4,4,0.85,11,200,500,"1-DailyPurchase","4-Random",0.0007439421776048768,0.11432738767418166,0.014011638132408417,0.008877001161152923,0.13250320605039054,0.2786801750431079,0.5799396177453485
3,7,39,1098,4,0.015366408739189805,4,4,0.85,5,200,500,"1-DailyPurchase","4-Random",0.00030602816949383473,0.08153470989641794,0.054137213290788154,0.00770749864094409,0.1904159919371514,0.29726084957556625,0.5046156598463382
3,6,11,608,3,0.057969959035047806,4,4,0.85,6,200,500,"3-Random","3-(R,S)",0.0012619513684557124,0.08283904527869075,0.08817183482235805,0.05245037736877549,0.27681747127715994,0.17344303440608422,0.49728911694798034
2,10,2,32,14,0.09315885298133819,4,4,0.85,1,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0,0.04734222726092532,0.029321999139480553,0.028016563544371542,0.3129661254993545,0.13594525890782597,0.523072052048448
3,10,31,364,7,0.0920527992717342,4,4,0.85,2,200,500,"3-Random","2-(s,S)",0.0005670914199068168,0.09518560073505053,0.010911515075112482,0.01248193883934711,0.20789501164299046,0.19205526626938368,0.5875677832482787
2,4,16,1404,4,0.07820664542558034,4,4,0.85,1,200,500,"3-Random","2-(s,S)",0.0012970148224370794,0.07251148610869494,0.0009856900027671266,0.04368819646662548,0.26544931631187096,0.24251031690443384,0.4483521703170698
2,10,36,1373,9,0.02974510696404188,4,4,0.85,13,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0024445520603030998,0.09898676048922503,0.00014118498194356225,0.07423805309993531,0.19092167844152125,0.21644811030682487,0.5183921581517185
2,7,24,150,6,0.08512972234865727,4,4,0.85,2,200,500,"3-Random","2-(s,S)",0.000406038616753075,0.09059752557164477,0.08457802642542554,0.015490347017143923,0.31180467690780767,0.2725419899348154,0.40016298614023305
1,5,25,1434,13,0.037200728265817024,4,4,0.85,5,200,500,"3-Random","3-(R,S)",0.0006703198190331212,0.06804730095951994,0.0039082760983073705,0.030254466314800683,0.24396479510370303,0.24531029732973525,0.48047044125176097
2,9,15,1281,2,0.030851160673645885,4,4,0.85,12,200,500,"1-DailyPurchase","4-Random",0.003923253279552145,0.08905634695382218,0.15514758101502116,0.128128124998319,0.3079619443453769,0.2159376864240525,0.34797224423225165
2,1,27,1037,6,0.07181611288120165,4,4,0.85,7,200,500,"3-Random","3-(R,S)",0.0012689801312049057,0.059869892936594026,0.04095656118024856,0.05883624949583712,0.13684196989397582,0.31335824678680113,0.49096353382338603
1,2,13,211,10,0.09258534365043243,4,4,0.85,9,200,500,"1-DailyPurchase","3-(R,S)",0.0005251235698674146,0.07174723599834927,0.026297392297387954,0.013877911045007893,0.1982081309655736,0.25643189297322766,0.5314820650161908
2,5,21,425,11,0.09950842057350935,4,4,0.85,10,200,500,"1-DailyPurchase","3-(R,S)",0.0009063330774059467,0.07596815183918296,0.0077980272601244,0.010481872442428994,0.1620635853226892,0.16538735914684888,0.6620671830880329
2,8,29,639,12,0.010081929904415112,4,4,0.85,10,200,500,"1-DailyPurchase","3-(R,S)",0.0004875873835165618,0.10788398379529654,0.020869697617315806,0.0063011422748511115,0.3084145310519533,0.2783327178685203,0.40695160880467524
3,5,30,2,5,0.04469731451979973,4,4,0.85,13,200,500,"1-DailyPurchase","4-Random",1.0,1.0079360559643908,1.0044993593725529,-5.376026209297204e-06,0.6250296512243684,0.3744288676756996,0.0005468571261413431
2,3,8,430,7,0.05854346836595359,4,4,0.85,14,200,500,"1-DailyPurchase","4-Random",0.001121019701242431,0.1007474530748441,0.021686172179294243,0.028210206987307956,0.19147033461212803,0.14964596465006472,0.6306734937504993
2,3,20,63,9,0.05215293582157488,4,4,0.85,5,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0026125507182974054,0.14769436777312178,0.1357043999010667,0.022617141741055415,0.24787742715132632,0.36625479205168543,0.36325063905593286
3,5,4,1103,6,0.038306781975421034,4,4,0.85,4,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.00044224324782577237,0.0003345621347065617,0.002429770536108729,0.05539930448903781,0.16163828593284038,0.09648783462445328,0.6864745749536685
1,8,38,216,6,0.05162039144287666,4,4,0.85,13,200,500,"1-DailyPurchase","4-Random",0.0025455345803025056,0.08959438783814577,0.325435375244449,0.021392309183259836,0.40257450024996116,0.3664761258897358,0.20955706467704313
1,6,7,1067,15,0.02392808375056896,4,4,0.85,11,200,500,"1-DailyPurchase","4-Random",0.00041852167757025775,0.08080416775643179,0.002715663273921369,0.01407332156236359,0.26550448661555154,0.15051876463118208,0.5699034271909027
2,6,16,644,8,0.06546654528903051,4,4,0.85,14,200,500,"1-DailyPurchase","4-Random",0.0014606556277829024,0.08087581588013101,0.001877669482469395,0.020493758136704628,0.15362081382630763,0.1420929437675351,0.6837924842694527
3,7,5,1465,8,0.0856622667273555,4,4,0.85,8,200,500,"1-DailyPurchase","3-(R,S)",0.0001076266646257462,0.05189031936921751,0.002892535960926331,0.007477416923957799,0.0832939861594572,0.04307081621680638,0.8661577806997787
1,9,19,823,4,0.06489303595812473,4,4,0.85,7,200,500,"3-Random","3-(R,S)",0.0014751662231589837,0.09794439123972064,0.05410475730808644,0.06398984113390399,0.3287074177359343,0.2448495923405006,0.3624531487896612
2,3,15,522,5,0.02499317250796541,4,4,0.85,10,200,500,"3-Random","2-(s,S)",0.002189876180445797,0.10250862537992095,0.3177808748012737,0.06380117026076486,0.29756756050898314,0.33267258855717496,0.30595868067307713
3,9,24,858,10,0.07238962221210743,4,4,0.85,15,200,500,"1-DailyPurchase","4-Random",0.0013490997526151894,0.08217448812311937,0.0030144752037596385,0.013830465106972339,0.13800063325650502,0.10740850687192692,0.7407603947645958
2,6,27,277,10,0.05907601274465182,4,4,0.85,5,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.001581050075509314,0.11443812332215932,0.012094321048172412,0.03209396132114152,0.1923571552422647,0.2814352220176942,0.4941136614188995
1,4,18,461,2,0.01753755120619026,4,4,0.85,2,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0019882789411126895,0.12289291725347984,0.38511992697204067,0.05734082901189338,0.34618379901363117,0.38389378714406297,0.2125815848304124
1,8,12,1317,7,0.045229858898497954,4,4,0.85,4,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0019378372728267557,0.04615274801610662,0.0,0.06593215242562071,0.24005697942831014,0.18060257704097982,0.5134082911050892
2,7,26,675,3,0.024460628129267185,4,4,0.85,3,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0018417689126066768,0.09131121484633072,0.13027404192452116,0.04349039791839663,0.2974076277768707,0.31690431274172076,0.3421976615630118
2,2,22,1496,3,0.037774237596722805,4,4,0.85,12,200,500,"1-DailyPurchase","4-Random",0.002153080164139968,0.11258785777061904,0.013165791254138196,0.07184452386818059,0.10568772207806873,0.220492713363143,0.6019750406906077
1,4,32,1072,11,0.07931269913518435,4,4,0.85,0,200,500,"1-DailyPurchase","4-Random",0.0006994445203282287,0.072050590302772,0.0,0.008196610327050935,0.17797888965337327,0.24184279748314483,0.5719817025364309
1,5,37,93,2,0.011147018661811562,4,4,0.85,8,200,500,"3-Random","2-(s,S)",0.0064645472771163205,0.564674998192426,0.927953077607233,0.03330806421802476,0.39328684862584185,0.47627557863119263,0.0971295085249408
1,9,30,950,7,0.03883932635411926,4,4,0.85,11,200,500,"3-Random","2-(s,S)",0.0014439643818342596,0.0755219734057431,0.09586208980144059,0.056616185060494054,0.31383340053727327,0.2856818316679138,0.34386858273431875
1,1,5,705,12,0.07292216659080565,4,4,0.85,6,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0014750602978648285,0.059767591982339545,0.012984933194832241,0.05814154098623709,0.1900730548565649,0.17503661155281514,0.5767487926043828
3,9,35,491,11,0.06599908966772873,4,4,0.85,6,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.00161105345192226,0.10080527468323061,0.0005287998972150308,0.02929493228094835,0.1651910862466919,0.1818254626230555,0.6236885188493043
3,4,1,981,2,0.08730086481565773,4,4,0.85,14,200,500,"3-Random","3-(R,S)",0.012704138080803277,0.053139425945909174,0.1607810967512702,0.38705478113028763,0.12050271515580832,0.05719094882461355,0.4352515548892905
2,4,35,1251,7,0.07873918980427858,4,4,0.85,8,200,500,"3-Random","3-(R,S)",0.0014139218498017462,0.059169144207136225,0.007218759143279568,0.05555262327598457,0.18601476964443753,0.28257507843647905,0.4758575286430989
3,8,16,124,11,0.05960855712335003,4,4,0.85,12,200,500,"3-Random","3-(R,S)",0.0023362130760729966,0.11445554103562576,0.25823413725287236,0.018838178617409208,0.2331876644826245,0.17750869198780977,0.5704654649121566
3,1,10,246,15,0.010614474283113337,4,4,0.85,2,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0015287147769078861,0.13074300564435262,0.07654282747689119,0.030503414422297315,0.20041615518673306,0.35174718062136595,0.41733324976960356
2,10,17,1409,5,0.011679563040509787,4,4,0.85,0,200,500,"1-DailyPurchase","3-(R,S)",2.0119614659671985e-05,0.08676667761162946,0.02187913114988759,0.003628665418419278,0.3562039755647116,0.23906927999637717,0.4010980790204919
3,6,23,736,6,0.031916249431042334,4,4,0.85,10,200,500,"3-Random","2-(s,S)",0.001589868879542416,0.08949811312981609,0.18999382352004496,0.059313449270478796,0.2787209699120232,0.3310320378412049,0.3309335429762931
2,9,12,399,3,0.0739872553482021,4,4,0.85,5,200,500,"1-DailyPurchase","4-Random",0.0005036937541974479,0.10857160832781373,0.02115683114967171,0.01380292709644404,0.2756192952107227,0.16667668936437963,0.5439010883284536
3,4,32,369,8,0.025525716886663635,4,4,0.85,1,200,500,"1-DailyPurchase","3-(R,S)",0.0003324769804620352,0.0827381322409771,0.04344720155376392,0.0026414244462089932,0.19649475882433812,0.2947302596148408,0.5061335571146123
2,1,25,155,6,0.01860263996358671,4,4,0.85,1,200,500,"1-DailyPurchase","3-(R,S)",0.0004028171210270537,0.12964630509875705,0.25555638030231004,0.0028760791044498274,0.15774306369062677,0.5295344525411347,0.30984640466378854
2,5,9,1378,10,0.05268548020027311,4,4,0.85,12,200,500,"3-Random","2-(s,S)",0.00125354368037856,0.06131590895174495,0.004087312663296406,0.04707395708458476,0.1780775780996424,0.1295791305385333,0.6452693342772395
2,8,7,308,4,0.018070095584888486,4,4,0.85,9,200,500,"3-Random","2-(s,S)",0.0010012362404072878,0.14651086218941894,0.4393781441853438,0.0481835910168484,0.41785995697998557,0.22351783977214595,0.3104386122310201
2,6,4,185,1,0.06706417842512517,4,4,0.85,4,200,500,"1-DailyPurchase","4-Random",0.0013932339493116159,0.12862551440329217,0.17803735449951927,0.044000559326590076,0.42835255415764095,0.15845065329104632,0.3691962332247227
1,3,24,338,12,0.06653163404642695,4,4,0.85,13,200,500,"3-Random","3-(R,S)",0.002127173675083907,0.08386384562691747,0.05041879331229844,0.04408040113947459,0.22174087855608493,0.30974090551035754,0.4244378147940829
1,7,9,1195,4,0.09422394173873465,4,4,0.85,15,200,500,"1-DailyPurchase","3-(R,S)",0.0033387729254451127,0.08116489365297905,0.0017576459331470529,0.11369721501748875,0.24463993798682884,0.16939026279877145,0.47227258419691104
2,4,13,919,14,0.07984524351388257,4,4,0.85,7,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0015110057436917494,0.05667086253960376,0.003078550595132222,0.03918746031143265,0.17877198226251928,0.1487788524024995,0.6332617050235485
2,6,32,552,14,0.07345471096950386,4,4,0.85,13,200,500,"3-Random","3-(R,S)",0.0019932364718776253,0.08542043906628664,0.0010439621155203583,0.029724901195044454,0.16986834492263939,0.20585331044080957,0.5945534434415066
2,7,21,1134,15,0.0867683204369595,4,4,0.85,7,200,500,"3-Random","2-(s,S)",0.0008185999384530051,0.05541780564285058,0.0005581883389178258,0.024778419322465828,0.16366000990081003,0.13556939275686264,0.6759921780198616
2,2,34,889,5,0.031383705052344106,4,4,0.85,3,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.001653777073708844,0.12028824744458916,0.00836203974523135,0.055012889529714504,0.13182774382878823,0.4362523854330358,0.37690698120846144
2,9,40,766,1,0.0803777878925808,4,4,0.85,14,200,500,"3-Random","3-(R,S)",0.017587683283536628,0.1562908842863119,0.5748273362078834,0.4889091653131007,0.1439545535193453,0.17341064136580348,0.19372563980175053
2,5,23,1077,3,0.06067364588074649,4,4,0.85,11,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.005894864073906601,0.09444917957674487,0.054352719523645385,0.27184427261823857,0.18986712636592043,0.24086044110163052,0.29742815991421057
1,5,28,828,5,0.08783340919435595,4,4,0.85,6,200,500,"1-DailyPurchase","4-Random",0.0012850591843653766,0.11023125529674878,0.00147456249736479,0.01820997691556972,0.21597980995461205,0.26777214417496326,0.49803806895485486
2,5,18,1011,11,0.046294947655894404,4,4,0.85,3,200,500,"1-DailyPurchase","4-Random",0.0005833673892811636,0.08039535099312883,0.0073189071339545796,0.0059343761626325054,0.16187200630806223,0.14527070804666634,0.6869229094826389
3,2,29,1348,1,0.09369139736003643,4,4,0.85,8,200,500,"3-Random","2-(s,S)",0.012592864549388145,0.15673368614067906,0.35824743209813387,0.44688276270789873,0.10775137688459108,0.25154487957251076,0.1938209808349994
3,3,39,37,5,0.07451979972690032,4,4,0.85,12,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.013561879612382996,0.16649298644123364,0.2785509811414359,0.05178148622545356,0.19753890458400314,0.39741568478668904,0.3532639244038542
3,6,14,1470,9,0.019135184342284936,4,4,0.85,7,200,500,"2-PeriodicallyPurchase","4-Random",0.001167108466345459,0.06547347630123979,0.02234692542242569,0.034867507465717484,0.16540520593027883,0.15473683450288894,0.6449904521011147
2,2,11,797,10,0.039371870732817484,4,4,0.85,2,200,500,"1-DailyPurchase","3-(R,S)",0.0002826466603026351,0.05898944990996307,0.012959235252939327,0.005915359235008219,0.13409350720077937,0.15363687181530378,0.7063542617489086
2,2,38,1164,9,0.04576240327719618,4,4,0.85,11,200,500,"3-Random","2-(s,S)",0.0014518801520297844,0.05814291779274386,0.03974081533092328,0.05862916358968198,0.14673579539990722,0.3383590494808823,0.4562759915295285
2,3,6,1256,8,0.012212107419208012,4,4,0.85,7,200,500,"2-PeriodicallyPurchase","4-Random",0.00045167826159937287,0.06124967093511801,0.08011911768186689,0.04189320284264875,0.265989317926737,0.16196424978322,0.5301532294473942
1,2,26,495,3,0.04736003641329086,4,4,0.85,1,200,500,"3-Random","2-(s,S)",0.0012031164515410022,0.0849828554516889,0.1480737724303707,0.0418516372951503,0.215647066595005,0.3931135075249177,0.349387788584927
2,8,5,924,5,0.061206190259444716,4,4,0.85,2,200,500,"3-Random","2-(s,S)",0.0005083789731228914,0.05586186184809297,0.017829914947397003,0.026204999828604587,0.23404320812015217,0.12452425658055677,0.6152275354706864
2,7,40,1286,12,0.08623577605826128,4,4,0.85,1,200,500,"2-PeriodicallyPurchase","4-Random",0.001731026658757611,0.06341805756875671,0.002057060639082983,0.03908190067353535,0.15784318358615132,0.17632405603917745,0.6267508597011358
2,9,9,465,8,0.08836595357305418,4,4,0.85,13,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0023456368803687587,0.018904483317109387,0.0,0.10117977028588551,0.13983086524088922,0.12394099419078815,0.6350483702824371
2,4,29,220,11,0.032981338188438784,4,4,0.85,9,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.002210873773419961,0.1277686394694377,0.058453969531761615,0.03953229512561897,0.2526917653147156,0.40515652123532164,0.30261941832434386
2,4,17,679,9,0.09528903049613109,4,4,0.85,13,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.00820538464809866,0.1632171641459281,0.0003617570835175749,0.10200826743161186,0.09062854434251467,0.15079644856067634,0.6565667396651971
2,7,37,434,13,0.03990441511151571,4,4,0.85,9,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0019810401537459425,0.11585489067287798,0.005138280722980304,0.03681359444606572,0.17154432192308014,0.2813190354559212,0.5103230481749329
1,7,3,583,9,0.03244879380974056,4,4,0.85,2,200,500,"1-DailyPurchase","3-(R,S)",1.6829539207216506e-05,0.08463210294117014,0.01389373472974726,0.006926192631610656,0.32141032415258936,0.1355962422661823,0.5360672409496178
2,6,16,343,5,0.04789258079198908,4,4,0.85,8,200,500,"1-DailyPurchase","3-(R,S)",0.0007543316199748102,0.1130102746540737,0.03205320625867697,0.012594513707554008,0.24742094102126594,0.19580319161501464,0.5441813536561654
2,8,36,1042,6,0.09475648611743287,4,4,0.85,6,200,500,"1-DailyPurchase","4-Random",0.0014716508268368736,0.12035169421199914,0.0016193802699408081,0.01102996271771962,0.16802612408740858,0.17853338355781376,0.642410529637058
1,9,21,6,10,0.026058261265361864,4,4,0.85,8,200,500,"2-PeriodicallyPurchase","4-Random",0.0031790069938153866,0.2657913598072109,0.8374188579601717,0.009048438388701882,0.510318629993573,0.2938125184074939,0.18682041321023118
3,2,20,613,4,0.08091033227127903,4,4,0.85,5,200,500,"1-DailyPurchase","4-Random",0.0008703402516178425,0.09067141627045687,0.021621338098944502,0.012213167606431987,0.12686586686436496,0.20762697287052628,0.6532939926586768
1,6,1,251,6,0.08144287664997725,4,4,0.85,12,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.00273937372610103,0.0,0.0022736500676036613,0.19005549273491254,0.1577051553797518,0.08224263519529582,0.5699967166900398
2,9,28,98,9,0.08197542102867547,4,4,0.85,4,200,500,"3-Random","2-(s,S)",0.0010128689436327723,0.08786589329536075,0.12302204822434805,0.011304958981200253,0.34352066528532704,0.257637059373224,0.38753731636024874
3,8,26,1225,13,0.05321802457897133,4,4,0.85,3,200,500,"1-DailyPurchase","4-Random",0.0009043818542720866,0.08104965119586129,0.0021000058988929742,0.0060250686454155905,0.13345515106950315,0.13628783080817325,0.7242319494769079
2,1,3,1321,13,0.026590805644060085,4,4,0.85,15,200,500,"3-Random","2-(s,S)",0.0006599302193974627,0.049609423820471704,0.01549110385694295,0.06696909665864309,0.1801187848232933,0.14686560733646697,0.6060465111815967
2,4,11,67,14,0.033513882567137006,4,4,0.85,0,200,500,"3-Random","2-(s,S)",0.0003376594761413534,0.10949133667585419,0.10471496220744923,0.013766086248426351,0.3792592551116811,0.32893776092224464,0.2780368977176477
1,3,8,128,4,0.04096950386891216,4,4,0.85,7,200,500,"1-DailyPurchase","3-(R,S)",0.0005134929440567777,0.09328759196494998,0.0637979182533638,0.014909611473252609,0.3906864648177012,0.2930898255642174,0.3013140981448288
3,7,19,281,1,0.04043695949021393,4,4,0.85,1,200,500,"3-Random","2-(s,S)",0.010796760971708487,0.06769825918762089,0.0933148836807057,0.062258884927894345,0.2999446110387123,0.12456469661465745,0.513231807418736
3,10,7,648,14,0.04682749203459263,4,4,0.85,10,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0009255410281084284,0.030656469817491944,0.0004579439396439139,0.04222210987847405,0.09956470302126888,0.0812881572209693,0.7769250298792878
3,4,6,526,12,0.09582157487482933,4,4,0.85,5,200,500,"3-Random","3-(R,S)",0.00021488384572665838,0.04249216990365459,0.002661564567566747,0.025117274233645886,0.2042656426990786,0.12042071493893369,0.6501963681283419
1,2,15,863,1,0.05375056895766956,4,4,0.85,10,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.01581821479860939,0.1760598366545355,0.1270270032079529,0.6052620581242956,0.08838866612856378,0.1697507638484541,0.13659851189868652
3,3,12,1138,7,0.06812926718252163,4,4,0.85,3,200,500,"3-Random","2-(s,S)",0.0014767493604281926,0.06506986833384432,0.007695955536637118,0.024765220192245765,0.1539038269174347,0.1482811892575294,0.6730497636327901
3,6,17,159,13,0.08943104233045063,4,4,0.85,11,200,500,"1-DailyPurchase","4-Random",0.0010735948720322326,0.11304745452697897,0.009237970960458999,0.006229593731890793,0.14876324792199702,0.12480682464845008,0.720200333697662
2,9,23,557,7,0.05481565771506601,4,4,0.85,9,200,500,"1-DailyPurchase","3-(R,S)",0.0009289450027376591,0.09325820443678356,0.015389760409411809,0.01178009432736829,0.23865753297648398,0.1983431399883247,0.5512192327078229
2,5,34,710,4,0.05428311333636778,4,4,0.85,2,200,500,"3-Random","2-(s,S)",0.000728530399072763,0.08067166644176234,0.030964289337303868,0.025174974652350482,0.1934674043454631,0.2986934829729594,0.48266413802922703
3,7,25,893,10,0.012744651797906237,4,4,0.85,14,200,500,"3-Random","2-(s,S)",0.0009583903201999968,0.10078901060445483,0.04127985591673328,0.027354106755055743,0.23690578532518144,0.22425139426133586,0.5114887136584271
1,7,14,740,13,0.013277196176604462,4,4,0.85,5,200,500,"3-Random","3-(R,S)",0.00039287318180927056,0.09105870599058313,0.03794678815380006,0.02074280269847903,0.3615038621507827,0.2792279752028145,0.33852535994792377
1,6,20,1352,8,0.07505234410559855,4,4,0.85,3,200,500,"3-Random","2-(s,S)",0.000858638838254981,0.06903350622925666,0.0,0.032729505048797826,0.261401798238238,0.22557203816018268,0.48029665855278153
1,1,19,1230,6,0.034578971324533456,4,4,0.85,14,200,500,"2-PeriodicallyPurchase","4-Random",0.022441333257450725,0.44794562323641374,0.21900271809761263,0.16663704308765417,0.13761958262761945,0.29072733454342,0.4050160397413063
1,10,33,1107,12,0.01966772872098316,4,4,0.85,14,200,500,"3-Random","2-(s,S)",0.0011015786199589166,0.07571759266829194,0.04640201955937764,0.03868192822972278,0.32846677422368614,0.2887636635899258,0.34408763395666525
2,8,2,1199,11,0.07558488848429677,4,4,0.85,10,200,500,"1-DailyPurchase","4-Random",0.00012851088280073006,0.00034292835799504674,0.002269933843715974,0.01598775184634972,0.14285250489761336,0.06148846760231096,0.779671275653726
2,8,31,1291,4,0.06759672280382341,4,4,0.85,11,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.005139010925754897,0.10583256733183673,0.030355789040311824,0.20815666373244182,0.21240435851760808,0.2522308772870203,0.3272081004629298
