,HC,lost_ratio_sales_dis,lost_ratio_sales_fac,lost_ratio_sales_ret,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_factory_MA_mean_relative,stock_retailer_MA_mean_relative,v1_DailyPurchase,v1_s_Q,v2_PeriodicallyPurchase,v2_s_S,v3_R_S,v3_Random,v4_Random
19,0.01,0.0003858756317748,1.2759891740734639e-11,2.140470481828752e-07,0.000766479358039,0.0088465110891253,0.9993452330125652,5.942894160106535e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0
