Fact,Distr1,Distr2,Clients_N,Demand_W,HC,Lt0,Lt1,SS_%,DS_D,K,MA,Customers_Strategy,Inventory_Policy,lost_ratio_sales_ret,lost_ratio_sales_dis,lost_ratio_sales_fac,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative
2,10,10,1484,3,0.08050068274920347,4,4,0.85,6,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0018471829256745589,0.07029656837305923,0.1117661093998633,0.11440897902978367,0.2530843307281576,0.15356531080424263,0.47894137943781606
3,9,20,1090,10,0.03257168866636323,4,4,0.85,9,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0010717677655376159,0.08828579839019363,0.03705791647403704,0.035818900584103114,0.21678912466516445,0.16445560977815882,0.5829363649725736
3,8,12,356,13,0.01979062357760583,4,4,0.85,6,200,500,"1-DailyPurchase","1-(s,Q)",0.00047555865534403365,0.10663870156434495,0.017461660278602565,0.004496573272561103,0.20127688474251465,0.14957968936222044,0.6446468526227038
3,6,16,811,4,0.011269913518434229,4,4,0.85,1,200,500,"1-DailyPurchase","1-(s,Q)",0.00018738611831737974,0.11121182676510029,0.04593345423692377,0.0037003409705082682,0.3233088648257729,0.23187078029149205,0.4411200139122267
2,7,29,907,4,0.07411015020482477,4,4,0.85,12,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.004324735416383663,0.0742941738312714,0.19054587812639442,0.15487472803559146,0.23109931528802236,0.2323421322584219,0.3816838244179643
3,5,26,234,5,0.09434683659535731,4,4,0.85,7,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.003638681075923985,0.08953783364533772,0.23197773754566628,0.05277880990479988,0.25074125799440766,0.29102797551963994,0.40545195658115263
2,10,6,264,14,0.053340919435594,4,4,0.85,10,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0004062376283245425,0.07576198503328616,0.041706829399526024,0.036035798326926376,0.2924649388471793,0.1543915567878184,0.5171077060380759
2,3,4,662,8,0.01872553482020938,4,4,0.85,8,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0007547234538889699,0.04421389813678372,0.032248670128843665,0.05685779446438182,0.3367210882481003,0.21162287387315842,0.39479824341435943
2,8,3,540,5,0.06771961766044608,4,4,0.85,3,200,500,"3-Random","4-Random",0.00017922853591774044,0.06907433651972937,0.007225110771052352,0.030787508515356884,0.20940913909379277,0.11185315726187361,0.6479501951289768
3,2,25,112,3,0.05387346381429223,4,4,0.85,2,200,500,"3-Random","4-Random",0.0025245968434550225,0.17472477346178855,0.3606375320326186,0.023422821992275043,0.1784717671342057,0.3934153967724136,0.4046900141011056
3,5,7,1335,7,0.08795630405097862,4,4,0.85,13,200,500,"3-Random","3-(R,S)",0.0011763029177158859,0.03045815314264284,0.020728221926059262,0.07605760854522085,0.14429360055202117,0.1103071322111636,0.6693416586915945
2,10,22,173,7,0.06132908511606739,4,4,0.85,9,200,500,"1-DailyPurchase","1-(s,Q)",0.001392749611359289,0.11664910592942111,0.02208383030461851,0.010023974374846796,0.3030502318539496,0.24807005577137275,0.4388557379998308
1,4,21,693,3,0.06718707328174785,4,4,0.85,11,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.006818729956827338,0.12207507993070638,0.32763452851272357,0.2321406936155723,0.2430721708675118,0.2933597542846064,0.2314273812323094
1,8,34,448,7,0.011802457897132454,4,4,0.85,7,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0012976980961314612,0.11791813109265682,0.4644195122688196,0.027212246828711786,0.4078744268864299,0.3944343069814285,0.17047901930342976
3,4,6,1213,4,0.04748293126991352,4,4,0.85,8,200,500,"1-DailyPurchase","1-(s,Q)",0.0004764038152727364,0.03730290078687958,0.007497761318104787,0.027758586958954272,0.14344565557160607,0.10381285904148488,0.7249828984279548
2,3,11,754,7,0.07464269458352299,4,4,0.85,4,200,500,"3-Random","4-Random",0.0025091366736989984,0.13754581200015473,0.00040788622059951515,0.045468821591891424,0.17285370930574126,0.2420964512594356,0.5395810178429318
2,9,10,632,4,0.0341693218024579,4,4,0.85,14,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0033909558619560384,0.10624066009400322,0.33489460178840785,0.151727265269802,0.3321162075761748,0.1837191437792316,0.3324373833747916
3,2,23,1423,13,0.07304506144742832,4,4,0.85,13,200,500,"3-Random","1-(s,Q)",0.027949468530306665,0.4150069595244371,0.0,0.0746117835182653,0.03268135517126837,0.16957035678278318,0.7231365045276831
3,4,32,1055,14,0.06665452890304963,4,4,0.85,5,200,500,"1-DailyPurchase","2-(s,S)",0.0006732969603282931,0.06928060225662845,0.0018209303201549214,0.006955193706490204,0.11478636911576634,0.15680212984864755,0.7214563073290958
1,8,15,81,8,0.09487938097405554,4,4,0.85,13,200,500,"3-Random","3-(R,S)",0.005075979839013014,0.10696767808027793,0.4138356655267454,0.0434402108364181,0.42186629730991165,0.2917532789953814,0.24294021285828876
1,4,28,1305,12,0.03949476558944015,4,4,0.85,9,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0013618277507509158,0.07759055812715157,0.02281293528059626,0.056575042067855706,0.22511173898548784,0.28160318651361976,0.43671003243303685
2,2,32,1239,6,0.025116067364588077,4,4,0.85,2,200,500,"1-DailyPurchase","1-(s,Q)",0.0007032551387666723,0.11758134419231928,0.00554951405033225,0.004939509352459214,0.09584805275904869,0.2647240849154424,0.6344883529730496
2,2,37,1121,5,0.08103322712790169,4,4,0.85,12,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.005247955433285764,0.07199921002226169,0.10529149873130543,0.14106009139497133,0.12494927671415397,0.26109122072795626,0.47289941116291845
2,1,30,387,8,0.0682521620391443,4,4,0.85,10,200,500,"1-DailyPurchase","1-(s,Q)",0.0011215582041190677,0.0849844019646887,0.0010401670924417299,0.020549378178944578,0.06963378470121152,0.3580988621800289,0.5517179749398151
1,5,25,1060,7,0.04801547564861175,4,4,0.85,0,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.000978471982251745,0.07540408484825802,0.019703981474008356,0.038512855599090255,0.27476991673697937,0.29798097879075713,0.38873624887317315
2,7,17,1366,2,0.0469503868912153,4,4,0.85,2,200,500,"3-Random","4-Random",0.0014401447922685274,0.10565826885029798,0.01165630301016546,0.05816049135583887,0.2491342515836398,0.21282344260460334,0.47988181445591793
