Fact,Distr1,Distr2,Clients_N,Demand_W,HC,Lt0,Lt1,SS_%,DS_D,K,MA,Customers_Strategy,Inventory_Policy,lost_ratio_sales_ret,lost_ratio_sales_dis,lost_ratio_sales_fac,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative
1,9,5,797,7,0.06343750000000001,4,4,0.85,12,200,500,"3-Random","3-(R,S)",0.0008170683405102026,0.06084332133004641,0.03338717214264907,0.08272154587470122,0.3044267019428035,0.15387400994310346,0.45897774223939175
2,2,4,633,5,0.08171875,4,4,0.85,10,200,500,"3-Random","1-(s,Q)",0.005208745322795991,0.1124004905419745,0.00386160378210726,0.1488673395981848,0.07675093481519533,0.14532801458394026,0.6290537110026797
2,5,14,259,8,0.01421875,4,4,0.85,6,200,500,"1-DailyPurchase","4-Random",0.0002706070053388507,0.12039182009642048,0.06115915865485537,0.005945812358047673,0.3673574822686255,0.32655872152101767,0.3001379838523092
2,1,17,704,8,0.035312500000000004,4,4,0.85,1,200,500,"1-DailyPurchase","3-(R,S)",0.00046351819732874086,0.06939653485612174,0.02673200543835845,0.005750382486252381,0.14716227206008012,0.3110233564218544,0.5360639890318131
2,2,34,423,3,0.0859375,4,4,0.85,8,200,500,"2-PeriodicallyPurchase","4-Random",0.010636204385811674,0.26954158545248624,0.1446366299096934,0.13682061195086173,0.13378681885515759,0.35075435771405333,0.37863821147992727
2,7,29,610,1,0.0746875,4,4,0.85,6,200,500,"1-DailyPurchase","2-(s,S)",0.0027638762511373975,0.08294679540558955,0.16816379094933911,0.08558254993126063,0.2978942559790708,0.2652955999689503,0.35122759412071813
3,6,14,1172,10,0.0409375,4,4,0.85,0,200,500,"1-DailyPurchase","2-(s,S)",0.0004923761434788068,0.08258708015759854,0.011708793753430483,0.0033287744405596092,0.15769262980265045,0.12715126247026795,0.711827333286522
1,7,6,1289,9,0.08734375,4,4,0.85,11,200,500,"3-Random","2-(s,S)",0.0003860315048644533,0.04616083346810812,0.001074428201123351,0.07160641453136521,0.2654603963233017,0.14530215983283212,0.5176310293125008
2,8,9,71,10,0.047968750000000004,4,4,0.85,8,200,500,"3-Random","2-(s,S)",0.0010074746284937308,0.11984813723549209,0.1752949573833816,0.014490221921184442,0.41767706589797204,0.2070618950614446,0.3607708171193989
2,8,13,961,14,0.06203125000000001,4,4,0.85,10,200,500,"1-DailyPurchase","3-(R,S)",0.00034806405419666173,0.043806549178272425,0.0013050673331552365,0.009100053533079834,0.15034775355291627,0.10792331415045484,0.7326288787635491
3,3,20,118,4,0.056406250000000005,4,4,0.85,11,200,500,"1-DailyPurchase","4-Random",0.0032047794735852978,0.14833530771333658,0.3058630640958138,0.02336138021245236,0.2671380052027904,0.3195016076253853,0.3899990069593719
3,5,31,891,2,0.04656250000000001,4,4,0.85,11,200,500,"3-Random","4-Random",0.0076926805854548455,0.15606823635333456,0.4174025390540055,0.21017021036949649,0.2056010573630485,0.2714435920153182,0.31278514025213683
1,2,22,1266,13,0.0690625,4,4,0.85,7,200,500,"1-DailyPurchase","1-(s,Q)",0.005243355957882258,0.20153347934839688,0.0,0.015547001492722496,0.05449873577116418,0.17518751507557245,0.7547667476605409
3,8,27,1078,4,0.012812500000000001,4,4,0.85,5,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0013230492295648315,0.10104413520831929,0.1814428284694246,0.03902413627627804,0.34319668799818914,0.30284481146152625,0.3149343642640064
2,5,36,165,13,0.06484375,4,4,0.85,15,200,500,"3-Random","3-(R,S)",0.003414741111271457,0.09994153365854534,0.17882000302634835,0.026954805862466836,0.19969689597511905,0.29271095513961076,0.4806373430228033
3,4,2,1102,7,0.05359375000000001,4,4,0.85,9,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.003332139022331652,0.0,0.0,0.09933558061803655,0.08003052465374921,0.04214312793701454,0.7784907667911997
2,8,21,352,14,0.09859375000000001,4,4,0.85,2,200,500,"1-DailyPurchase","3-(R,S)",0.0007103555047338868,0.09101487693683304,0.004180066642952036,0.004750539557558544,0.16292116419617572,0.15896722704093022,0.6733610692053356
2,6,19,446,6,0.07046875000000001,4,4,0.85,4,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0019442904008178047,0.09374791770907412,0.004574577967411151,0.044916712869513487,0.19585836733855239,0.23371015235163478,0.5255147674402993
1,5,10,493,15,0.033906250000000006,4,4,0.85,7,200,500,"1-DailyPurchase","3-(R,S)",0.0007977192867815042,0.09495158182158671,0.00448681924839057,0.009067219549738536,0.2924618387554005,0.20466179334609585,0.4938091483487651
3,10,16,914,6,0.01984375,4,4,0.85,7,200,500,"1-DailyPurchase","1-(s,Q)",0.0006007133630837584,0.0988254534870649,0.019308957455950397,0.008266911786018351,0.1968759070800541,0.14902810944442219,0.6458290716895054
2,10,3,1336,3,0.039531250000000004,4,4,0.85,6,200,500,"3-Random","2-(s,S)",0.0006418013118254654,0.09732211122526997,0.006610096875897471,0.0713705781421489,0.22918527993399956,0.10695436113602953,0.5924897807878221
1,2,11,1477,11,0.07609375,4,4,0.85,5,200,500,"2-PeriodicallyPurchase","4-Random",0.05045916616625204,0.481247616411401,0.0,0.071929097276614,0.03307086872392199,0.16738683640099325,0.7276131975984709
2,1,18,317,12,0.038828125000000005,4,4,0.85,11,200,500,"3-Random","1-(s,Q)",0.002417070732699747,0.13541609734740853,0.00509905732964671,0.046661359865498006,0.09755100543405343,0.3754515051140816,0.48033612958636696
2,6,31,727,4,0.031093750000000003,4,4,0.85,13,200,500,"3-Random","2-(s,S)",0.003930358404242359,0.12235716393917524,0.4298342992825593,0.08999590380951383,0.24561699724342048,0.29942310465979216,0.3649639942872736
1,3,28,821,3,0.09296875,4,4,0.85,1,200,500,"1-DailyPurchase","4-Random",0.0006268106399789307,0.08019956664692449,0.0072451265589995656,0.013972819878232663,0.1844605446893999,0.29619503694177335,0.5053715984905941
1,6,27,24,5,0.05078125000000001,4,4,0.85,11,200,500,"1-DailyPurchase","1-(s,Q)",0.0033924590481729184,0.10402228563663542,0.4310764683844649,0.008935105069036135,0.48197334687661014,0.3646997740079049,0.14439177404644885
2,7,4,130,14,0.027578125000000002,4,4,0.85,6,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0013407623612822063,0.11297482697630687,0.03646510429209005,0.030641476574741304,0.22015314576756032,0.18223857041599625,0.5669668072417022
2,2,8,774,12,0.09578125,4,4,0.85,4,200,500,"3-Random","3-(R,S)",0.0014727083509157315,0.05199683931315687,0.005613833072501295,0.025365506148529837,0.13803801009979563,0.12373219473499217,0.7128642890166824
2,2,31,36,9,0.078203125,4,4,0.85,3,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0019050418292755943,0.13322615944954,0.4419534621992613,0.01861726218153491,0.24315539027218885,0.4810814392789684,0.2571459082673077
1,8,15,680,13,0.022656250000000003,4,4,0.85,9,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0007403908026179983,0.07091286486486487,0.013551158399034665,0.04040999103206482,0.37885421265290525,0.2609206684180206,0.3198151278970093
1,6,11,786,2,0.033203125,4,4,0.85,10,200,500,"1-DailyPurchase","4-Random",0.004207036850581007,0.11230439104723017,0.03553954628191403,0.10907277116270107,0.33854222405443785,0.2645048411837599,0.28788016359910107
1,3,32,212,7,0.01703125,4,4,0.85,2,200,500,"3-Random","1-(s,Q)",0.0003298998986982772,0.08024404261349845,0.1311516281649748,0.01328348309532607,0.25493005424368137,0.5227169267139519,0.20906953594704059
1,9,33,1008,1,0.05921875000000001,4,4,0.85,14,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.019148961222680685,0.1849200937345319,0.5767702675791643,0.6165744977813667,0.14388228910652465,0.14720068766062952,0.0923425254514792
3,7,24,1383,12,0.03671875,4,4,0.85,3,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0009410298480866884,0.06595703647390869,0.0034729059450111137,0.024985602265726704,0.1730847389591818,0.15891211067203506,0.6430175481030564
3,1,5,458,11,0.019140625,4,4,0.85,10,200,500,"1-DailyPurchase","2-(s,S)",0.0007018132648269641,0.09097605012021094,0.07304799116410811,0.013807674780217992,0.21978038074682066,0.21096922551098848,0.555442718961973
3,6,5,305,3,0.09015625000000001,4,4,0.85,5,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0018269308548102931,0.07686924382796205,0.09808453399439587,0.06298471266528931,0.2685969474853145,0.13887162946180734,0.5295467103875889
3,8,12,341,6,0.031796875,4,4,0.85,3,200,500,"3-Random","1-(s,Q)",0.0003287277920177601,0.1044296275700002,0.03767576901681693,0.016040552268936588,0.22878695102293337,0.18731757097123433,0.5678549257368957
3,1,38,1196,13,0.025468750000000002,4,4,0.85,12,200,500,"1-DailyPurchase","3-(R,S)",0.0005158201886582665,0.06424544503786868,0.009764513879660337,0.015625908358353008,0.10442536090508318,0.337954273319891,0.541994457416673
2,9,30,1242,8,0.07890625,4,4,0.85,14,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.00491817709212603,0.09172303371583017,0.0,0.1481657032148045,0.17021016227805255,0.20774732244052926,0.4738768120666136
1,3,6,973,4,0.021953125000000004,4,4,0.85,5,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0010410199602461077,0.06422205685804919,0.06520094009613511,0.06802888444651309,0.37001699909461033,0.22399962317930736,0.3379544932795692
1,6,36,1453,15,0.08031250000000001,4,4,0.85,9,200,500,"3-Random","1-(s,Q)",0.009961290373843286,0.19015304810401681,0.0,0.05094841542734953,0.0805690375217175,0.18260823952978933,0.6858743075211438
2,7,39,868,11,0.01140625,4,4,0.85,3,200,500,"3-Random","2-(s,S)",0.0003128033999230886,0.07918971605048035,0.061070204484265485,0.01250906100350006,0.28078776145134215,0.3064581246549743,0.40024505289018353
3,2,23,879,7,0.07257812500000001,4,4,0.85,13,200,500,"1-DailyPurchase","3-(R,S)",0.0010119788110064165,0.04946300918707174,0.029702543810398045,0.03591468900766902,0.1488274074685894,0.26053019337426514,0.5547277101494764
3,9,37,399,9,0.07328125,4,4,0.85,0,200,500,"1-DailyPurchase","2-(s,S)",0.00019236720390087235,0.07477207888861324,0.006018447314417292,0.0022159869432241716,0.1710094644561955,0.15708244130390642,0.6696921072966739
3,5,16,1348,14,0.08945312500000001,4,4,0.85,8,200,500,"3-Random","1-(s,Q)",0.026522127424934646,0.24278819834973972,0.0,0.025217234851549006,0.027068167172961687,0.0546706331023365,0.8930439648731527
2,4,17,1149,2,0.02828125,4,4,0.85,8,200,500,"2-PeriodicallyPurchase","4-Random",0.004740847177827636,0.1500420668587851,0.19477497533959306,0.22099973420482263,0.26414662208664147,0.2787279956746387,0.23612564803389713
1,4,6,1418,12,0.04585937500000001,4,4,0.85,3,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.00034573497690474963,0.032284095504832314,0.009146921627232612,0.04683936556561012,0.2894443855823252,0.16195696777155102,0.5017592810805136
3,5,22,587,10,0.08453125,4,4,0.85,13,200,500,"2-PeriodicallyPurchase","4-Random",0.004055462100199697,0.14595430880230292,0.006317705403674071,0.07965962235742048,0.14835638160974077,0.22407818528064966,0.5479058107521889
3,9,1,1160,13,0.055703125000000006,4,4,0.85,6,200,500,"1-DailyPurchase","1-(s,Q)",0.09501219546762614,0.0,0.0,0.01213170846065921,0.03363407937611527,0.01611090702147602,0.9381233051417495
2,8,34,832,15,0.04164062500000001,4,4,0.85,13,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0029650200888219807,0.12020880444749013,0.00015225299310867195,0.05232723675192837,0.1490723340730705,0.2041816693348911,0.5944187598401101
2,3,9,692,1,0.06132812500000001,4,4,0.85,7,200,500,"1-DailyPurchase","2-(s,S)",0.003954836171078343,0.10604431479196368,0.04031139920541732,0.16331064568667245,0.2733389004561845,0.22976273265143027,0.33358772120571284
2,9,13,505,3,0.095078125,4,4,0.85,9,200,500,"3-Random","4-Random",0.0024554228310013646,0.07323504352830525,0.21201114438837737,0.09684219518151721,0.27462241638183393,0.1716644562697334,0.4568709321669155
1,4,15,83,8,0.086640625,4,4,0.85,6,200,500,"1-DailyPurchase","3-(R,S)",0.0005840792658897709,0.07218586686326833,0.03405266895125189,0.007105803194681693,0.3311590231820457,0.30097166453307994,0.3607635090901926
3,10,22,177,2,0.024765625,4,4,0.85,1,200,500,"3-Random","4-Random",0.0023437628046481898,0.09139978928834303,0.49323097979707814,0.018996971861188396,0.5500866625695982,0.1699100065513287,0.2610063590178847
2,8,8,387,2,0.051484375000000006,4,4,0.85,2,200,500,"2-PeriodicallyPurchase","4-Random",0.0014183722183249393,0.12386622533637107,0.3448538433524985,0.06522677420691517,0.3558372085873579,0.19339433488878166,0.3855416823169452
2,7,26,224,11,0.066953125,4,4,0.85,12,200,500,"3-Random","4-Random",0.0026683642288614306,0.09786218333265351,0.07393485051490177,0.028833971798489788,0.25659914380377025,0.24735614513501608,0.46721073926272383
2,4,21,411,6,0.010703125,4,4,0.85,14,200,500,"3-Random","3-(R,S)",0.0022838081116054996,0.1198773040294244,0.3827007093703958,0.04154581453293884,0.32311615357129686,0.3101782238645935,0.32515980803117067
2,3,26,540,2,0.042343750000000006,4,4,0.85,4,200,500,"2-PeriodicallyPurchase","4-Random",0.0035834890910126332,0.14467087197872597,0.3087740152345344,0.08742158154177858,0.20128840319240374,0.37570827720148653,0.3355817380643311
2,7,7,1488,7,0.013515625,4,4,0.85,11,200,500,"1-DailyPurchase","3-(R,S)",0.00023027900048161465,0.10115103313378034,0.022789050510531116,0.015452322747391436,0.2792186549228665,0.13425543041568674,0.5710735919140553
1,2,27,739,14,0.05851562500000001,4,4,0.85,3,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.013686129365550973,0.34419185896179416,0.0,0.05802662400095461,0.06241231777510938,0.27943247038644625,0.6001285878374898
2,10,35,598,7,0.044453125,4,4,0.85,1,200,500,"1-DailyPurchase","3-(R,S)",0.0003453383506885846,0.07629420920646816,0.007057553256252453,0.003100871298561899,0.23068594224478975,0.22584577015153268,0.5403674163051158
1,9,10,270,6,0.075390625,4,4,0.85,8,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0014409797798347085,0.08985274328607598,0.12145589136642451,0.062447073857331434,0.41631728505310395,0.22264483285866168,0.29859080823090284
2,1,25,1055,10,0.04515625000000001,4,4,0.85,12,200,500,"1-DailyPurchase","4-Random",0.000883961992513677,0.05308634642700082,0.004830811839779072,0.02226579937607874,0.11294013399033567,0.27678611153436894,0.5880079550992167
1,2,17,528,8,0.065546875,4,4,0.85,1,200,500,"3-Random","2-(s,S)",0.0003908230560342105,0.06076697303741082,0.010566999638808267,0.02550592859715673,0.1990528582825546,0.2965646248698821,0.4788765882504066
3,4,37,364,4,0.036015625,4,4,0.85,14,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.007610406030951476,0.17222377837324654,0.5163678304516794,0.12977264823371917,0.2180558489009268,0.3799387572187,0.2722327456466539
3,7,20,645,10,0.052890625000000004,4,4,0.85,4,200,500,"3-Random","4-Random",0.0011549463234759511,0.11497358588209872,0.01442893835483806,0.017295021332654828,0.13854010814177498,0.1598461032907204,0.6843187672348499
3,6,38,1067,5,0.083828125,4,4,0.85,4,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0015046891530349235,0.07129462076914757,0.012229314932392423,0.03998926690420163,0.16603757052703075,0.21024357299488414,0.5837295895738835
1,8,28,1441,8,0.016328125,4,4,0.85,15,200,500,"2-PeriodicallyPurchase","4-Random",0.002141095030855013,0.09952446613723814,0.12828923845009452,0.1022878715997321,0.2847315623339733,0.3068475725323172,0.30613299353397744
1,5,33,1254,10,0.05007812500000001,4,4,0.85,2,200,500,"1-DailyPurchase","2-(s,S)",0.0007015865846920796,0.08027201961924758,0.001987514416989634,0.008544040120060777,0.18748096792299943,0.26870130754209043,0.5352736844148492
2,5,29,1020,13,0.030390625000000004,4,4,0.85,0,200,500,"3-Random","1-(s,Q)",0.0010539287174642074,0.10052681054978989,0.001055467910933827,0.03246754750310721,0.19245758564641094,0.2929871148459255,0.48208775200455634
2,2,9,1184,7,0.093671875,4,4,0.85,13,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.03871432758432005,0.32712455139159485,0.0,0.21928412528409702,0.044134198920827254,0.1253355938726354,0.6112460819224403
2,10,4,996,9,0.037421875,4,4,0.85,11,200,500,"1-DailyPurchase","4-Random",8.074800786850265e-05,0.08877633121841634,0.009390133879475545,0.013710441623174661,0.18051085739393655,0.08734201642767546,0.7184366845552134
2,4,35,1430,6,0.06765625,4,4,0.85,1,200,500,"3-Random","1-(s,Q)",0.0045110725422499755,0.20038117485970797,0.0,0.03787698620073199,0.12119310893394594,0.2944431877773572,0.5464867170879649
2,7,14,1371,5,0.059921875000000006,4,4,0.85,0,200,500,"3-Random","1-(s,Q)",0.0003783872870917778,0.04217219696793009,0.00037462835537866124,0.02833607335144869,0.16930748723499334,0.1485903139960656,0.6537661254174925
2,9,17,1114,11,0.08101562500000001,4,4,0.85,7,200,500,"3-Random","4-Random",0.0014333377272238764,0.06299724432034016,0.001179073065700672,0.028615431772718723,0.18262916663326736,0.12861707742046802,0.6601383241735459
3,4,7,153,5,0.043046875000000005,4,4,0.85,12,200,500,"1-DailyPurchase","1-(s,Q)",0.0012548817962561673,0.09602255001835916,0.10587259039268888,0.022201389977755615,0.2281454286972633,0.19022968822702765,0.5594234930979534
2,5,3,926,9,0.06976562500000001,4,4,0.85,9,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0009414231849936307,0.03687792152001736,0.030051132351553923,0.07568647181567106,0.16662698182329783,0.13369926900328272,0.6239872773577483
3,8,10,856,3,0.07960937500000001,4,4,0.85,2,200,500,"1-DailyPurchase","4-Random",0.0003966895865094428,0.11263042947578014,0.013504144568692452,0.00687342708506383,0.17369860213621813,0.102193250370389,0.717234720408329
1,8,32,551,12,0.092265625,4,4,0.85,13,200,500,"1-DailyPurchase","1-(s,Q)",0.0017088160497315626,0.11746435591301836,5.201276393226898e-06,0.019821993591783035,0.18897488468610998,0.22829582619089694,0.56290729553121
2,3,12,1301,5,0.047265625000000006,4,4,0.85,5,200,500,"3-Random","3-(R,S)",0.0010153105922927372,0.05928772224216047,0.023682181379828776,0.038458518172105896,0.18722068420412083,0.16927859889864172,0.6050421987251317
2,3,39,1395,3,0.09789062500000001,4,4,0.85,12,200,500,"1-DailyPurchase","2-(s,S)",0.0025187121434446383,0.06144651214159233,0.07396364651437963,0.07982866041518225,0.11109061172575486,0.22732053924151865,0.5817601886175442
3,3,34,622,12,0.014921875000000001,4,4,0.85,8,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.001125050972337269,0.09604061176529045,0.12347414751133341,0.02763537824641365,0.19183988752651665,0.3438911085853705,0.4366336256416992
1,8,38,60,4,0.07117187500000001,4,4,0.85,9,200,500,"1-DailyPurchase","4-Random",0.0030503991582442828,0.13872401154681976,0.5699110891777974,0.013719726461043922,0.4365260762106141,0.3946833113474316,0.15507088598091023
1,6,2,715,10,0.099296875,4,4,0.85,14,200,500,"2-PeriodicallyPurchase","4-Random",0.20179946695465223,0.0,0.004043211132238692,0.13045038595581473,0.1531776415131448,0.03037626354237445,0.6859957089886659
1,5,24,247,2,0.082421875,4,4,0.85,4,200,500,"3-Random","2-(s,S)",0.003440686811897155,0.10475325089944622,0.39330203286549126,0.056853815351459246,0.2823889890574362,0.39562433732707275,0.2651328582640318
2,6,18,13,13,0.073984375,4,4,0.85,14,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.00953320525468612,0.20683964971547583,0.7106001614810539,0.023917454361659547,0.4396483378364908,0.3142645022465178,0.22216970555533183
3,6,29,434,14,0.048671875,4,4,0.85,6,200,500,"3-Random","3-(R,S)",0.0010862032435143333,0.08468753079951408,0.04732009629091681,0.019290369379396072,0.22041395887369683,0.24768350042154114,0.5126121713253661
2,4,19,809,11,0.026171875000000004,4,4,0.85,2,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.000851118854598599,0.07666589082398763,0.017335478930369148,0.03472835576378854,0.22406741333791824,0.3152302944140572,0.4259739364842359
2,9,25,669,5,0.090859375,4,4,0.85,11,200,500,"1-DailyPurchase","1-(s,Q)",0.0018759893593939347,0.09759381772916548,0.0034789947822230806,0.031726479372153504,0.15687036985571232,0.17618016091516864,0.6352229898569656
3,7,17,475,1,0.014570312500000002,4,4,0.85,14,200,500,"1-DailyPurchase","3-(R,S)",0.010809261860358054,0.13826226456200114,0.6964107696873948,0.14511396470323182,0.36831438438524156,0.197899015625365,0.2886726352861616
2,2,3,200,15,0.085234375,4,4,0.85,1,200,500,"1-DailyPurchase","3-(R,S)",0.0005388822683617064,0.06496591435048991,0.01783898834365014,0.004063146825021681,0.17177996284233607,0.09051786648805427,0.733639023844588
2,9,26,903,12,0.08804687500000001,4,4,0.85,5,200,500,"3-Random","3-(R,S)",0.0006679231983821646,0.0603220338872968,7.51009595854427e-05,0.031100050626276052,0.2679950071342953,0.22563425139776444,0.47527069084166434
2,5,13,575,4,0.017734375,4,4,0.85,12,200,500,"3-Random","2-(s,S)",0.0019778968785231117,0.10966024266711843,0.4717508854286429,0.06809215575314864,0.28417509893472515,0.23635137050706187,0.41138137480506437
1,10,8,101,12,0.0820703125,4,4,0.85,3,200,500,"1-DailyPurchase","2-(s,S)",0.0001802240530088789,0.11006152347768831,0.024416444690345408,0.005545837125079805,0.37627645723367814,0.1997778431084898,0.4183998625327522
2,3,30,106,10,0.034609375000000005,4,4,0.85,9,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0030037596237257615,0.16033216834461853,0.4744466027197679,0.029047196337798308,0.2678369468306342,0.45396233897991983,0.24915351785164763
1,3,9,897,11,0.0398828125,4,4,0.85,15,200,500,"1-DailyPurchase","1-(s,Q)",0.000836008418294789,0.0714143929491133,0.0005904688466952866,0.030634400636568193,0.13031848449602468,0.15352082730208053,0.6855262875653266
2,6,24,1207,4,0.064140625,4,4,0.85,2,200,500,"3-Random","4-Random",0.0015756780393084572,0.11702697780899607,0.004055513482990558,0.030217756721372283,0.19978630859877416,0.2091665845252033,0.5608293501546502
