,HC,lost_ratio_sales_dis,lost_ratio_sales_fac,lost_ratio_sales_ret,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_factory_MA_mean_relative,stock_retailer_MA_mean_relative,v1_DailyPurchase,v1_s_Q,v2_PeriodicallyPurchase,v2_s_S,v3_R_S,v3_Random,v4_Random
19,0.01,0.0768499552420658,0.0139143765999722,6.406233107902884e-05,0.0119082868990109,0.1811965981023943,0.6960065032681162,0.1245767220997021,0.0,0.0,0.0,0.0,0.0,1.0,1.0
