,HC,lost_ratio_sales_dis,lost_ratio_sales_fac,lost_ratio_sales_ret,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_factory_MA_mean_relative,stock_retailer_MA_mean_relative,v1_DailyPurchase,v1_s_Q,v2_PeriodicallyPurchase,v2_s_S,v3_R_S,v3_Random,v4_Random
99,0.01,0.0007788219229823,6.462651553683828e-11,2.89401908296526e-07,0.0007333269855457,0.0116812188795313,0.9989317179875674,9.045671801325214e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0
