,Unnamed: 0,Fact,Distr1,Distr2,v1_DailyPurchase,v2_PeriodicallyPurchase,v3_Random,v1_s_Q,v2_s_S,v3_R_S,v4_Random,lost_ratio_sales_fac,lost_ratio_sales_dis,lost_ratio_sales_ret,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative,lost_ratio_sales_fac_real,lost_ratio_sales_dis_real,lost_ratio_sales_ret_real,stock_customer_MA_mean_relative_real,stock_distributor_MA_mean_relative_real,stock_retailer_MA_mean_relative_real,stock_factory_MA_mean_relative_real
0,0,2,10,40,0.0321300884668676,0.0807248405996843,0,1,0,0,1,0,0,7.924030742441259e-07,0.0290709637610567,0.2455694981966648,0.2927286478967522,0.4211575687049779,0.0020155353729934583,0.09190203545110678,0.0011818148608529011,0.026450728586862936,0.18507905394519247,0.2005482944344649,0.5879219230334797
1,1,2,10,40,0.0321300884668822,0.0807248405997023,0,1,0,0,1,0,0,7.924030742442256e-07,0.0290709637610532,0.2455694981966499,0.2927286478967454,0.4211575687049326,0.0025234332051473265,0.09503770160611498,0.001354750149076432,0.026814088151743392,0.18240593371287078,0.19670372381828577,0.5940762543171002
2,2,2,10,40,0.0321300884668735,0.0807248405997003,0,1,0,0,1,0,0,7.924030742443287e-07,0.029070963761057,0.2455694981966734,0.2927286478967517,0.4211575687049381,0.002379641215813064,0.08933990625238329,0.0011908364045249398,0.02635201065388142,0.18225309868863226,0.19343772520814687,0.5979571654493394
