collaboration_bonus,max_age,mean_strength,mean_speed,mean_intelligence,murder_rate,age_death_rate,starvation_rate,mean_reactive_aggression,mean_proactive_aggression
0.1, 98, 0.4803991120050545, 0.06712170952584237, 0.4558722838023442, 0.1094918963541396, 0.7640886257104891, 0.1143933433442408, 0.5156043551010048, 0.473761523024392
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 181, 0.4759745818890286, 0.1471137912359619, 0.4498953628873896, 0.2217184465643072, 0.5056960241756351, 0.2591992708037763, 0.513926628851699, 0.4984135383304874
0.1, 97, 0.4801973553536937, 0.06640363814641317, 0.4555637725235572, 0.1085695570777854, 0.7657111802321637, 0.1132023546708145, 0.5151095521795476, 0.4741048356707769
0.1, 233, 0.4615567471384529, 0.2032841065866335, 0.439112748772, 0.3152665786434043, 0.3334006501952307, 0.3638601478803932, 0.4960722102949716, 0.5257579247206521
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 206, 0.473035402812638, 0.1823789428343522, 0.4457052735587121, 0.2692124817154342, 0.4121688856154655, 0.3210941442700907, 0.5101711807660996, 0.5098918224223564
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 156, 0.4789154261520274, 0.1176860798455592, 0.4540925731195397, 0.1805333337315884, 0.5988262031791554, 0.2056218294667688, 0.5176805050740571, 0.4869369261552511
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 197, 0.4740933026818469, 0.1689803483851695, 0.4472128486558827, 0.2513993876698357, 0.4454673989252438, 0.2979148027842369, 0.5115232965012791, 0.5057602095129987
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 224, 0.4665716252613449, 0.1999515593742788, 0.4416861498648512, 0.298810423540915, 0.3600426091895034, 0.3529143916323106, 0.5019443419711138, 0.5212730283334588
0.1, 287, 0.4354418438513017, 0.1925809606766444, 0.4435514786855753, 0.3823472571726922, 0.2812454514461589, 0.3695583899683765, 0.477456407759248, 0.5186057992481253
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 138, 0.4810337511270593, 0.09978241689708975, 0.4571186449770903, 0.1547501702961505, 0.6620821026316859, 0.1724276012221987, 0.5203820852918557, 0.4786815873288904
2.7, 50, 0.4710596753384995, 0.03789965187712957, 0.4393432812680811, 0.07108533786836588, 0.8332194413981148, 0.06613327141048653, 0.4913272575634417, 0.4886764617539484
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 108, 0.4824170193045496, 0.07470843110325451, 0.4589592208202979, 0.1190985314936155, 0.7474388665324259, 0.1269132065620089, 0.5205505421668385, 0.4703298141650354
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 166, 0.4777389016100096, 0.1287917584394548, 0.4524128719285829, 0.1962474657056139, 0.5620435924994311, 0.2260123340025902, 0.5161791702823433, 0.4915265961688802
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 127, 0.4823286236718747, 0.09007071775888206, 0.4589694847118199, 0.140526264521943, 0.6982155636042079, 0.1543178463452342, 0.5220324744494705, 0.473642096284321
0.1, 194, 0.4744459881324173, 0.1646919381653739, 0.4477155908575481, 0.2456386871369962, 0.4566921569453327, 0.2904058867837038, 0.5119739652543494, 0.5043828024780872
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
3.3, 116, 0.4845677149266214, 0.07823187958402686, 0.4597966362748209, 0.1235618453883339, 0.737810122641362, 0.1333224010458156, 0.5238243355159651, 0.4677752653100888
0.1, 159, 0.4785624436331866, 0.1209277019041188, 0.4535885512582227, 0.1851419201096713, 0.58788809260367, 0.211592211732656, 0.5172301369170518, 0.4883136311152889
0.1, 274, 0.4410634357642241, 0.195496367189175, 0.4429569778647564, 0.3683537442086106, 0.291906552232075, 0.369173602258896, 0.4817698243852953, 0.5197043167393158
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 195, 0.4743284234652582, 0.1661116165603727, 0.4475479981950741, 0.2475489856338591, 0.4529451076263069, 0.2928964212306947, 0.5118237444633927, 0.5048419465810619
0.1, 161, 0.4783271338247492, 0.1231313335669878, 0.453252589468023, 0.1882645035367303, 0.5805467737112211, 0.215642384898744, 0.5169298758820446, 0.489231534218308
0.1, 133, 0.4816222990217302, 0.09525755435134568, 0.4579597921230061, 0.148144106792083, 0.6787743541880802, 0.16399530469636, 0.5211323195043236, 0.4763903097153002
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
0.1, 50, 0.470565344223938, 0.03920743852766326, 0.4405951423576924, 0.07289767883524986, 0.8307561179688224, 0.06807829217411568, 0.491740607354484, 0.4888312060475722
