Fact,Distr1,Distr2,Clients_N,Demand_W,HC,Lt0,Lt1,SS_%,DS_D,K,MA,Customers_Strategy,Inventory_Policy,lost_ratio_sales_ret,lost_ratio_sales_dis,lost_ratio_sales_fac,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative
1,4,37,372,10,0.08763095999293016,4,4,0.85,4,200,500,"1-DailyPurchase","2-(s,S)",0.0005856936326376365,0.08028330727889961,0.006705302524341731,0.00791654911137484,0.19621184875798028,0.3112047211631537,0.4846668809674911
2,9,25,432,2,0.044921369452264666,4,4,0.85,14,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.011248397367517407,0.15697418852326273,0.27582152292694756,0.30820497728155677,0.22427088268372458,0.2582053375581772,0.2093188024765415
3,9,11,885,12,0.06072809472194897,4,4,0.85,15,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0015219091992944714,0.008840613751226543,5.6170989171955194e-05,0.06548934466162494,0.11822051858570708,0.08168588339745535,0.7346042533552126
1,6,19,1146,13,0.03630067665791012,4,4,0.85,4,200,500,"3-Random","4-Random",0.0013244910332365265,0.08902542680839007,0.0012377486469170582,0.0302616514882562,0.23521434532889998,0.2367130881329466,0.4978109150498972
2,4,13,666,1,0.012035865191418511,4,4,0.85,13,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.013308806217675564,0.202141233906329,0.3933179965488402,0.480143859599961,0.17259984694338681,0.19432222817749356,0.15293406527915862
3,4,23,1094,4,0.04648021013753138,4,4,0.85,12,200,500,"2-PeriodicallyPurchase","4-Random",0.004333372243071802,0.08569027729721715,0.14185769171120452,0.15079666113424448,0.17868945141467843,0.22014050351164835,0.4503733839394286
2,7,29,897,3,0.07134898216060673,4,4,0.85,1,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0022596564706244657,0.1132006097763727,0.0029875225281598954,0.0929495765767213,0.24189803326302048,0.3036677366153562,0.36148465354490195
1,9,12,277,7,0.0881731631138861,4,4,0.85,12,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.002455155668711274,0.05738137075116455,0.11966627861544497,0.08589420840851796,0.3776666256431307,0.22968553422587157,0.3067536317224799
2,3,15,255,8,0.06796858860890949,4,4,0.85,8,200,500,"3-Random","2-(s,S)",0.0014089828461830059,0.07442236183382352,0.07044612216884008,0.030059457746550406,0.21737013454675583,0.23615516730047076,0.516415240406223
3,2,12,6,12,0.09082651846182713,4,4,0.85,11,200,500,"1-DailyPurchase","4-Random",0.002275238900084509,0.22238447640026732,0.5761727356487601,0.00567893372955858,0.31395455791698723,0.30799791274200256,0.3723685956114516
2,5,18,695,9,0.046072527852681386,4,4,0.85,5,200,500,"2-PeriodicallyPurchase","4-Random",0.002847539194215205,0.1516274029983856,0.002264338776861212,0.03751146771592204,0.1636945111098745,0.21853152212031732,0.5802624990538862
2,5,29,1141,11,0.09423576632022625,4,4,0.85,4,200,500,"3-Random","4-Random",0.001196963272051093,0.06550931328236041,0.00017375627827852065,0.03288395153273382,0.2025904801899457,0.2244174585490071,0.5401081097283134
1,2,15,1499,2,0.07694286383667126,4,4,0.85,4,200,500,"3-Random","2-(s,S)",0.002310867081520867,0.08920189484969349,0.0875831971070889,0.11838650761884338,0.20515387368334,0.2754241787317256,0.401035439966091
2,4,22,820,7,0.03688450412200603,4,4,0.85,11,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0018494863975664973,0.07174744857436591,0.10631281068953216,0.07121328567733469,0.17290297551339287,0.2503247622458989,0.5055589765633735
2,6,37,991,5,0.05132186103315567,4,4,0.85,15,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0053662722793287425,0.10959052202328518,0.2925660290339784,0.14913426126855348,0.22097731570309131,0.2608863432776827,0.3690020797506725
1,6,6,571,2,0.04495246074096979,4,4,0.85,6,200,500,"3-Random","1-(s,Q)",0.002317554351365493,0.09331758387506156,0.0911796459344623,0.1337542206363357,0.309501026993201,0.2092563753971531,0.34748837697331025
2,8,26,33,4,0.04790907584178133,4,4,0.85,7,200,500,"1-DailyPurchase","3-(R,S)",0.0016216883185559924,0.10644670752499885,0.5792056958187383,0.004921493428146259,0.4742496243424046,0.2731560698730395,0.24767281235640976
2,6,17,1263,12,0.051291252536134285,4,4,0.85,14,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.009090298348786264,0.12326890126458452,0.00022691679768340394,0.08364085126706355,0.08652721768680903,0.12855410537801815,0.7012778256681093
2,8,27,426,6,0.08916586655385776,4,4,0.85,10,200,500,"2-PeriodicallyPurchase","4-Random",0.003736970943955025,0.09619188875899042,0.10597790525972875,0.07735761811915441,0.22442773253084405,0.23673259022017204,0.46148205912982954
2,2,6,391,9,0.06616601412939928,4,4,0.85,11,200,500,"2-PeriodicallyPurchase","4-Random",0.002381621063960952,0.06953660987957974,0.03844682611493168,0.07168594840286947,0.1555138830030552,0.14355307970495818,0.6292470888891172
2,4,11,1259,1,0.05554696610167721,4,4,0.85,7,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.009940520069552691,0.1015863457786005,0.06101466621768948,0.42184587416925295,0.1631531915849331,0.1457627038325303,0.26923823041328376
2,8,8,1414,9,0.053086599890929016,4,4,0.85,4,200,500,"3-Random","3-(R,S)",0.00024413632245668846,0.05654945545578561,0.0009843468697316158,0.017156505300351385,0.1408786236811527,0.08343358797349991,0.758531283044996
1,7,33,723,7,0.0474434367519969,4,4,0.85,6,200,500,"1-DailyPurchase","3-(R,S)",0.0004224636138784145,0.0802254683582306,0.0056502672104550965,0.01054553171194543,0.3037843889215908,0.30363038680190396,0.38203969256455983
2,9,14,1061,10,0.06421505288410913,4,4,0.85,1,200,500,"2-PeriodicallyPurchase","4-Random",0.0005523945410358155,0.036743389995285376,0.0010707980671998782,0.030498460717129385,0.22678697422413918,0.13105290224964503,0.6116616628090864
2,9,22,1090,14,0.016504654685663776,4,4,0.85,9,200,500,"3-Random","2-(s,S)",0.0007498112877197445,0.08426701782994668,0.006249960650390232,0.022234738702447215,0.2510083370420462,0.2180719279235474,0.5086849963319593
3,6,6,1457,6,0.07288689102275225,4,4,0.85,11,200,500,"1-DailyPurchase","4-Random",0.0006053977164430125,0.07656819195990924,0.00803827032523455,0.018061247885302327,0.08764776533161685,0.06105640804400679,0.833234578739074
3,1,9,67,14,0.08400415929584017,4,4,0.85,2,200,500,"1-DailyPurchase","1-(s,Q)",0.00038578230429014813,0.08898730460080174,0.040152171727086856,0.006777604409070665,0.16440530796280103,0.2948225103679409,0.5339945772601875
2,10,23,121,13,0.01760070765148722,4,4,0.85,7,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0009400218714690704,0.1364895655447519,0.3758761462789857,0.013939149089461665,0.41648256285091917,0.2848531787052626,0.2847251093543565
2,4,12,1351,15,0.07526182022835695,4,4,0.85,15,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.1167600767413734,0.34842813113712406,0.0,0.07492516840494966,0.027330704515633658,0.05752669861245046,0.8402174284669662
1,8,33,665,14,0.046887716276913724,4,4,0.85,7,200,500,"1-DailyPurchase","2-(s,S)",0.0006801435953479282,0.09190583064531772,0.0026047591917419486,0.009363132407343037,0.26197771651042256,0.2645988737901273,0.4640602772921071
1,2,39,666,10,0.03847020169282801,4,4,0.85,4,200,500,"1-DailyPurchase","4-Random",0.0004149370316393871,0.05963750013176064,0.009471400290131896,0.008010803437026384,0.16245883253414709,0.35964267549392687,0.46988768853489976
2,5,1,1275,14,0.05258912934934001,4,4,0.85,7,200,500,"3-Random","2-(s,S)",2.7802721016661387e-05,0.004312562656822321,0.004390418345996589,0.03352792169725128,0.15807274617909509,0.08065814295306944,0.7277411891705843
2,4,1,1298,3,0.016104372880631743,4,4,0.85,8,200,500,"3-Random","2-(s,S)",0.0007314540810669565,0.08308691423152588,0.15282868391876758,0.14763568600339824,0.2804313937435344,0.14569121917047598,0.4262417010825914
2,2,34,215,3,0.05749859124053541,4,4,0.85,11,200,500,"3-Random","2-(s,S)",0.011190010376155437,0.3170381098258583,0.6483081365896692,0.11335616166630963,0.19631270660075845,0.514883377898078,0.17544775383485392
2,4,10,698,11,0.052920353717354394,4,4,0.85,13,200,500,"3-Random","4-Random",0.0017177426046863834,0.06699334622880018,0.007189565482677579,0.04190104739861408,0.15137632671876494,0.12782597547649774,0.6788966504061232
1,3,3,27,13,0.06252860459602143,4,4,0.85,15,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0027943307900945447,0.12186141144349995,0.12228810060587458,0.036444465579732604,0.46487064693091057,0.20216585486251745,0.2965190326268393
3,9,36,257,2,0.0687646235760698,4,4,0.85,7,200,500,"2-PeriodicallyPurchase","4-Random",0.006835083774607767,0.1369193948225942,0.5095717886254957,0.0859746241071615,0.29097438245008195,0.2851783587537586,0.33787263468899786
1,7,16,604,9,0.05424396927456206,4,4,0.85,11,200,500,"2-PeriodicallyPurchase","4-Random",0.0020145419130577604,0.06761587309762933,0.02360398346607241,0.08166898866552298,0.2692212657763292,0.23678852815534418,0.4123212174028037
1,1,19,610,9,0.02524092195632848,4,4,0.85,6,200,500,"2-PeriodicallyPurchase","4-Random",0.003951572381916128,0.21579885868411522,0.022528569943691023,0.05261037385035186,0.1027517527441834,0.41206419107226006,0.43257368233320476
2,8,12,1003,4,0.05721647329279107,4,4,0.85,2,200,500,"3-Random","3-(R,S)",0.0008083222818468099,0.07751218150736705,0.016710878983410837,0.028619687074227063,0.26300944354191746,0.16748623338245028,0.5408846360014052
1,4,2,483,3,0.015143440429437391,4,4,0.85,12,200,500,"3-Random","2-(s,S)",0.0031825826898421237,0.11549197460360382,0.12414850556556507,0.13674386124049198,0.36503298577665,0.1623327067409339,0.33589044624192416
2,8,7,936,1,0.04097800502267907,4,4,0.85,3,200,500,"3-Random","2-(s,S)",0.0018043957292479542,0.12162853926656446,0.27145235614466634,0.11802692401961175,0.2757305843244056,0.1908987187772895,0.4153437728786932
2,6,14,1071,4,0.04103513317843762,4,4,0.85,13,200,500,"1-DailyPurchase","2-(s,S)",0.001057305180523863,0.09042518141764132,0.05767158611935698,0.05424062178660899,0.2146797861841727,0.19032821542305,0.5407513766061683
1,2,12,1320,2,0.04298404129110136,4,4,0.85,5,200,500,"3-Random","4-Random",0.003097308039390697,0.1398628935241195,0.0737531994995581,0.13906607703943663,0.18507847172722505,0.3064526201634586,0.36940283106987976
3,8,14,494,10,0.023082544626599113,4,4,0.85,10,200,500,"1-DailyPurchase","1-(s,Q)",0.0003067458565677171,0.12921248815849087,0.021381838500563296,0.007077310033224546,0.2040300763084517,0.13030730626670983,0.6585853073916139
2,1,40,130,4,0.0930965468310536,4,4,0.85,9,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.013946771059607448,0.4502811815765143,0.12729562976696712,0.09448359946951083,0.10019467313972631,0.5294151262409742,0.27590660114978854
3,1,4,1269,8,0.016549286696592128,4,4,0.85,1,200,500,"1-DailyPurchase","4-Random",0.000587155330414019,0.05269669758679304,0.0500257536532612,0.006049439047569554,0.18311933246003714,0.1725774131975244,0.6382538152948689
3,3,31,683,3,0.05448344144522096,4,4,0.85,15,200,500,"3-Random","2-(s,S)",0.006752594003331621,0.10770787154048801,0.34064777461671547,0.19294206365298788,0.13851383526337907,0.27308962222905986,0.39545447885457335
2,3,20,644,9,0.09315063195196359,4,4,0.85,8,200,500,"1-DailyPurchase","2-(s,S)",0.0008981773042275555,0.07619924633383171,0.0034567411957682442,0.015207763007420527,0.19708852137090777,0.22871757228452577,0.558986143337146
2,9,18,727,14,0.025645431800667792,4,4,0.85,6,200,500,"3-Random","2-(s,S)",0.0005132871582151514,0.08170385707063685,0.00999326067224318,0.017681549550214844,0.24464434144711553,0.19751104136783051,0.5401630676348391
3,8,12,53,1,0.08654787209679746,4,4,0.85,11,200,500,"1-DailyPurchase","2-(s,S)",0.007909409171456975,0.22194432715107026,0.7688247196942296,0.0507369520975046,0.19379063956000586,0.1501865607595405,0.605285847582949
1,4,7,308,13,0.04644103806911658,4,4,0.85,11,200,500,"1-DailyPurchase","3-(R,S)",0.0005616231199768119,0.0658821094452396,0.008278935819269813,0.012728678441344236,0.30857348483113034,0.19960518177444847,0.4790926549530769
2,7,17,29,8,0.048551323836985044,4,4,0.85,13,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.00589654652390288,0.18070467492401912,0.5740595420255485,0.03584544141086763,0.3801106559365374,0.32062118313045723,0.2634227195221377
3,4,29,1251,11,0.05725697902268145,4,4,0.85,0,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.014146103065298234,0.2730933216080612,1.4728323131856527e-05,0.05215778992396018,0.046862656562054156,0.18418117429669176,0.7167983792172938
2,2,31,925,14,0.06928423853233297,4,4,0.85,0,200,500,"2-PeriodicallyPurchase","4-Random",0.021662464438902556,0.42225485278606467,8.753994055649132e-05,0.05663996516977219,0.08990459436877761,0.2917412219772697,0.5617142184841803
2,5,23,501,2,0.09098395735091985,4,4,0.85,3,200,500,"3-Random","4-Random",0.0024662329641599993,0.11666975126752743,0.07194807165740875,0.05940094674836953,0.23700082659617777,0.2946979153484763,0.40890031130697635
2,3,8,533,2,0.09732895103756029,4,4,0.85,11,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.011589963327353476,0.091753775552649,0.06371540658026355,0.38191112369881164,0.15461216571240283,0.1327431889123518,0.33073352167643366
3,7,28,1067,9,0.028040494962506712,4,4,0.85,11,200,500,"3-Random","3-(R,S)",0.0012539134848676436,0.0816425847847184,0.008665162811484193,0.029658211980490276,0.2005101275032781,0.18957434364647507,0.5802573168697566
3,3,32,1489,12,0.024229515169270726,4,4,0.85,4,200,500,"1-DailyPurchase","2-(s,S)",0.0004823982772684707,0.06955143677229615,0.011408433024920853,0.006111277463673052,0.11618937083914235,0.20863377741319397,0.6690655742839905
1,9,10,771,10,0.07526484372629251,4,4,0.85,12,200,500,"3-Random","4-Random",0.0009791142947098137,0.05898431395710824,0.00997387054389357,0.06298252374376774,0.2789017484695572,0.18323345419519085,0.47488227359148427
2,4,31,506,3,0.03983486275424001,4,4,0.85,6,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0039072789791324315,0.13315236087109608,0.3482653947382949,0.06875752289986499,0.23823242583627244,0.32797612807514287,0.3650339231887197
3,7,25,481,12,0.0196060317447265,4,4,0.85,2,200,500,"1-DailyPurchase","3-(R,S)",0.0001960079965015306,0.07466464523517147,0.015423814191049275,0.003116341877698483,0.21045646795438194,0.20241182596959448,0.5840153641983252
2,7,11,662,1,0.05867236657850876,4,4,0.85,10,200,500,"1-DailyPurchase","2-(s,S)",0.009411381640704831,0.1219460131978581,0.4170065100458309,0.22536132394357578,0.32576911317532814,0.18513709343085405,0.2637324694502421
1,5,33,1411,8,0.08678635041846817,4,4,0.85,10,200,500,"3-Random","2-(s,S)",0.00198559465312809,0.06807872098055856,0.036130780290294484,0.06727789470397347,0.21075284315767,0.26246560203625274,0.45950366010210386
3,9,15,1032,11,0.042127748147529474,4,4,0.85,4,200,500,"3-Random","1-(s,Q)",0.0008648800970243051,0.05318519272609791,0.0008938234602356135,0.018933747165616088,0.12019819696614333,0.10169332563082267,0.7591747302374179
1,2,33,1201,8,0.05131486206859248,4,4,0.85,7,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.006205701501900573,0.23563308863129642,0.0007176600652328253,0.08290600113595681,0.06824781265182789,0.3152919437836825,0.5335542424285328
3,7,23,391,2,0.05237655271304995,4,4,0.85,0,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0,0.0,0.0,0.0032460359273295833,0.23257592495028975,0.06645026427151136,0.6977277748508693
2,2,38,866,10,0.09149659243454253,4,4,0.85,13,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.02832470039595744,0.47059759013760977,0.1322942173304614,0.08692549307602868,0.1077682046726731,0.28039042532076924,0.524915876930529
2,7,30,341,11,0.012966317683913603,4,4,0.85,12,200,500,"1-DailyPurchase","4-Random",0.00037919165554205106,0.08926983819539186,0.04812009330557576,0.006722031943336511,0.33357392479915887,0.28930777537751085,0.37039626787999386
1,7,21,231,6,0.09587207130626957,4,4,0.85,2,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0012262376861604256,0.11198506139946669,0.003402522399886223,0.04011328900156377,0.2868958401168102,0.31934794771409647,0.3536429231675296
3,2,1,1105,3,0.033353643412789485,4,4,0.85,9,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.002321687071344306,0.04288501708762436,0.1776447576333241,0.19867913062695486,0.2243124256845788,0.10274737420175593,0.47426106948671043
2,4,14,471,14,0.03999538672646179,4,4,0.85,1,200,500,"3-Random","2-(s,S)",0.001102867730835907,0.07143302163659913,0.020764427606390443,0.020140970403965303,0.1980199311811952,0.20147545074189835,0.5803636476729412
2,6,26,362,13,0.030442819922708385,4,4,0.85,6,200,500,"1-DailyPurchase","2-(s,S)",0.0006356887893974454,0.11198777979356857,0.007196642637698038,0.0053455558733516645,0.2026727997201106,0.244068910351205,0.5479127340553327
2,4,13,825,7,0.021895320363875977,4,4,0.85,2,200,500,"3-Random","1-(s,Q)",0.001251083806234215,0.11252366363216076,0.012021605783974184,0.020567024350761746,0.17261212760357425,0.22078944704165387,0.5860314010040101
1,3,11,1137,5,0.020640322370199186,4,4,0.85,5,200,500,"1-DailyPurchase","1-(s,Q)",0.0003933341763877963,0.0758484486055352,0.010548546570409847,0.014791163999095178,0.19418017445208458,0.2688493174972756,0.5221793440515448
2,4,16,966,6,0.09183826633720807,4,4,0.85,5,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.001106226803997696,0.05135007943776481,0.008524344956426701,0.05221466447612547,0.2009687795333901,0.17963101085110125,0.5671855451393832
1,10,9,1084,13,0.07929623269184508,4,4,0.85,6,200,500,"1-DailyPurchase","1-(s,Q)",4.985870605890947e-05,0.0029183255511318635,0.0,0.014152355065483676,0.18314612369566818,0.10014219362431741,0.7025593276145308
1,5,40,309,3,0.03501991453246413,4,4,0.85,3,200,500,"1-DailyPurchase","2-(s,S)",0.000305336519011015,0.07687519595728592,0.1257911617571399,0.005899755022222174,0.33513996298605747,0.4009181847500752,0.25804209724164506
2,3,32,743,10,0.014704913531737768,4,4,0.85,2,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0009397158173881193,0.10796411030146909,0.021336653573125315,0.024968919482606843,0.1593117449976977,0.3472047076995358,0.4685146278201596
2,9,24,416,9,0.09138714764038938,4,4,0.85,9,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0033982777840846703,0.09415411904464623,0.0009337940050424876,0.05833360447119244,0.15801269924751735,0.2064389894508147,0.5772147068304754
3,5,11,106,5,0.05208472047158294,4,4,0.85,14,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0069819901644433725,0.15375616529054914,0.45365622873128686,0.08646123361706601,0.30486350438681986,0.26105096644427683,0.34762429555183727
1,9,2,615,8,0.029683890505431056,4,4,0.85,12,200,500,"3-Random","4-Random",0.0003850171729280379,0.044484972917887985,0.018163547599471995,0.07758049715431276,0.2741073566177523,0.12679858107032566,0.5215135651576093
2,6,9,1282,14,0.0923901158556274,4,4,0.85,9,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.050780618544282834,0.10774080321169502,0.0,0.058445484365181585,0.041663861406192215,0.047759364225142986,0.8521312900034832
3,4,28,1103,4,0.022466736710280585,4,4,0.85,5,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0015728254773342437,0.08525986726427404,0.12714071136724756,0.06440442252165504,0.24476944314476326,0.3977317879453626,0.2930943463882192
2,8,16,1013,5,0.05773323502159774,4,4,0.85,7,200,500,"3-Random","2-(s,S)",0.0013697413468401975,0.08049208422306965,0.030928939231771056,0.043028233369582274,0.2514338460353096,0.17106268823347243,0.5344752323616357
2,7,21,337,9,0.027487949831647422,4,4,0.85,14,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0022358209049830858,0.10698653295753274,0.30536544173953395,0.05333294223403142,0.3032335548760456,0.28462288400235386,0.3588106188875692
2,9,31,1162,8,0.015453140563241319,4,4,0.85,0,200,500,"3-Random","4-Random",0.0002856615328876549,0.07598919248242601,0.009603261952593341,0.013485227546776326,0.26180263938920073,0.27329563632870885,0.45141649673531414
3,9,24,15,7,0.06607154280766525,4,4,0.85,13,200,500,"1-DailyPurchase","4-Random",0.0052763369701305666,0.22422650026106142,0.7905969471514898,0.006055884415189248,0.48680296987933214,0.2547984189258515,0.25234272677962716
1,4,39,1102,12,0.0925150483626016,4,4,0.85,14,200,500,"1-DailyPurchase","3-(R,S)",0.0013080073998571733,0.07096442125104109,5.396800675143387e-05,0.021675913229907983,0.14549961847176693,0.23067353136818403,0.6021509369301409
3,4,10,1275,9,0.0945036173080432,4,4,0.85,3,200,500,"3-Random","3-(R,S)",0.0010988268757364226,0.047418021909755886,0.0015955774300479536,0.02452188320030341,0.14316679999345155,0.12070028578815772,0.7116110310180873
1,4,22,1212,4,0.04872145843248614,4,4,0.85,5,200,500,"3-Random","3-(R,S)",0.0011123164875951612,0.07020050981061654,0.0355935727773775,0.05578389343553546,0.26584832116052326,0.29157453156701546,0.3867932538369257
2,6,11,331,10,0.02112412773142881,4,4,0.85,10,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0011783350620495027,0.08736804192403969,0.02478135649737808,0.03858846576577027,0.28892796412909655,0.20765059350598333,0.4648329765991499
3,2,7,1111,4,0.05584422620164211,4,4,0.85,0,200,500,"3-Random","1-(s,Q)",0.003221061812667206,0.1695115190205078,0.002210998392873794,0.04655631520112184,0.059926176057034326,0.2028258945112035,0.6906916142306403
2,2,37,1411,4,0.021721186501772315,4,4,0.85,11,200,500,"1-DailyPurchase","1-(s,Q)",0.0009527390319577778,0.09659718806254934,0.014194443558679987,0.034003354168067275,0.0929993937343089,0.28338147678163117,0.5896157753159926
3,4,25,73,13,0.07779281507281458,4,4,0.85,13,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.005627437241601948,0.12913334705200172,0.10514268549606919,0.03379671014237678,0.18521897260844997,0.28024875408742694,0.5007355631617463
1,7,32,97,11,0.01539689703751233,4,4,0.85,6,200,500,"3-Random","1-(s,Q)",0.0007184045793817886,0.08814708880996097,0.286246601631217,0.00845950478383688,0.4382158170936513,0.39229531728814715,0.16102936083436464
2,9,39,834,13,0.014486198624662201,4,4,0.85,2,200,500,"1-DailyPurchase","4-Random",0.00019762887311680874,0.08538462303796751,0.010620290916420461,0.003621036922950114,0.24508675813475722,0.25617596956998523,0.4951162353723074
2,8,16,1234,14,0.05786268532307568,4,4,0.85,3,200,500,"3-Random","3-(R,S)",0.0005453364537538828,0.06247794882960101,0.0014316429066206415,0.021755251595756978,0.18253657573483525,0.14008331400104335,0.6556248586683644
3,1,21,83,13,0.03321139519520465,4,4,0.85,6,200,500,"3-Random","1-(s,Q)",0.001467054020403633,0.16403552342595196,0.09034931592073445,0.017160748030464627,0.159990097743022,0.4593758009038847,0.36347335332262865
3,1,10,1041,4,0.08828071746107428,4,4,0.85,11,200,500,"1-DailyPurchase","2-(s,S)",0.001215492008322005,0.05714530495783639,0.01747143489973593,0.07105790042705781,0.13440676161771697,0.21634944667277034,0.5781858912824548
2,7,29,983,9,0.04072515678225196,4,4,0.85,12,200,500,"3-Random","4-Random",0.0017395790261065189,0.09794769124972297,0.016890101277888193,0.04523902596183758,0.1941000708941361,0.22244999025118087,0.5382109128928454
2,5,17,686,12,0.08980571888634395,4,4,0.85,11,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0036472036570277745,0.07024811779324783,3.603345448867456e-05,0.06545456084412647,0.09272256957958898,0.12662625734692293,0.7151966122293617
3,10,3,1395,7,0.0970668617289896,4,4,0.85,4,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.00029814507281675917,0.015257746477232933,0.004004353924524711,0.03432230919412882,0.1451623919600094,0.07034909178893756,0.7501662070569242
2,9,30,868,1,0.024029783224436,4,4,0.85,3,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.004947831912397428,0.1285999555819201,0.48546639968326577,0.10395866722407734,0.32633073323648853,0.3339098883099822,0.23580071122945184
2,4,3,619,3,0.05649854094259872,4,4,0.85,1,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0013021986103839882,0.014047777008410648,0.03094173898604894,0.11002605975209259,0.14859009091210845,0.12013448843579805,0.6212493609000009
3,2,8,52,15,0.02566406476153032,4,4,0.85,4,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.00043470835726816846,0.11420488678259982,0.16186071792046544,0.023064471690615658,0.3237875565668639,0.3271316901083743,0.3260162816341462
2,8,20,211,5,0.04290341785998301,4,4,0.85,7,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.003193927181476563,0.10087692754831619,0.3309806124378497,0.0413977504459484,0.46413941800127057,0.3047037913818279,0.18975904017095302
3,6,13,525,9,0.020026782595541557,4,4,0.85,4,200,500,"1-DailyPurchase","4-Random",0.0007485189170469865,0.10961775977863886,0.026145396868855437,0.004870754503562242,0.24739259467581554,0.18486466499414309,0.5628719858264792
2,2,23,461,3,0.08341239879277412,4,4,0.85,11,200,500,"1-DailyPurchase","3-(R,S)",0.003926384524827861,0.12184825876930347,0.09474842849478317,0.08235702288623702,0.20685672101073885,0.37342879126989087,0.33735746483313317
3,3,9,1162,2,0.061574531259632574,4,4,0.85,7,200,500,"3-Random","4-Random",0.0033939973865546266,0.07501066275525596,0.13794585552006536,0.2009194705888304,0.21315836588020504,0.21193333940324258,0.37398882412772205
2,7,27,452,6,0.09372077881171208,4,4,0.85,3,200,500,"1-DailyPurchase","3-(R,S)",0.0006748704718540572,0.09495362413093635,0.008957019848346202,0.005405449261930131,0.19923442928527801,0.2028586162178195,0.5925015052349724
3,6,10,1115,8,0.02146925926872048,4,4,0.85,7,200,500,"3-Random","3-(R,S)",0.00045663689729682463,0.06605828845411019,0.020908175953032633,0.02219144405666436,0.2161283471627442,0.14023140223482786,0.6214488065457635
1,4,10,1215,4,0.05823355286770529,4,4,0.85,14,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0034529234740070594,0.08458862395031816,0.09929134333323006,0.24569357190683677,0.19313161603537132,0.18326661402882624,0.37790819802896564
2,4,10,1238,3,0.09680685490012018,4,4,0.85,3,200,500,"1-DailyPurchase","1-(s,Q)",0.00037051135642684937,0.07295300642234705,0.0025173548340443994,0.013318943670540468,0.11006380686827569,0.11746627691380411,0.7591509725473797
2,8,9,76,12,0.06332162783411545,4,4,0.85,11,200,500,"3-Random","1-(s,Q)",0.0019552156699086483,0.1008039209461456,0.02966999295656015,0.02399893946017333,0.3266247459188546,0.18805768923459731,0.46131862538637464
2,4,8,422,8,0.04259796947618846,4,4,0.85,2,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0016821473589029045,0.10028506419297009,0.0067951459029013585,0.046941664829287084,0.2023355291839236,0.25018505903852445,0.5005377469482648
1,1,23,372,6,0.0397878852986057,4,4,0.85,5,200,500,"1-DailyPurchase","2-(s,S)",0.0002574412018945998,0.05199963982933452,0.04982915320887488,0.01049889570485956,0.143965720383692,0.4234076853645277,0.4221276985469207
3,4,29,279,8,0.026184333816817472,4,4,0.85,7,200,500,"2-PeriodicallyPurchase","4-Random",0.0015718016894515166,0.08236153115812776,0.19743384835345704,0.024874773419550765,0.2237152888775554,0.3020501676591033,0.44935977004379046
3,9,25,947,4,0.033601269187745926,4,4,0.85,11,200,500,"1-DailyPurchase","3-(R,S)",0.0009157886768392243,0.08490816648030197,0.009773070588688312,0.027194701360736054,0.2553834557331753,0.19966098606565671,0.5177608568404319
