buy1,buy2,spoil_ratio,succes_ratio
8, 9, 0.6339887018586712, 0.9444342531772714
4, 6, 0.7217127073178984, 0.6706029450015626
2, 2, 0.322824207115999, 0.2729424969903098
6, 8, 0.7776676820971964, 0.8632583039177861
5, 7, 0.753284804984343, 0.7837432244013508
3, 3, 0.3280586935374027, 0.3942340673468271
5, 6, 0.4286196778644354, 0.7439549822056539
7, 8, 0.5603028815241513, 0.9043612290135841
6, 6, 0.4834833129528078, 0.7888113503889365
1, 2, 0.3407007869256299, 0.2086721471130981
3, 5, 0.7079722499114464, 0.5366222277699317
7, 9, 0.7921633601892638, 0.9156030525899637
3, 6, 0.7867808232587103, 0.542438348463562
3, 5, 0.7079722499114464, 0.5366222277699317
3, 3, 0.3280586935374027, 0.3942340673468271
1, 3, 0.7064383086152679, 0.2861338425985485
5, 6, 0.4286196778644354, 0.7439549822056539
2, 2, 0.322824207115999, 0.2729424969903098
5, 6, 0.4286196778644354, 0.7439549822056539
5, 7, 0.753284804984343, 0.7837432244013508
6, 6, 0.4834833129528078, 0.7888113503889365
6, 7, 0.494363528443474, 0.8397863008259969
3, 4, 0.359957686219216, 0.4795740271356438
4, 6, 0.7217127073178984, 0.6706029450015626
3, 4, 0.359957686219216, 0.4795740271356438
5, 5, 0.4025327330524247, 0.6752182733674084
6, 7, 0.494363528443474, 0.8397863008259969
1, 3, 0.7064383086152679, 0.2861338425985485
1, 2, 0.3407007869256299, 0.2086721471130981
6, 6, 0.4834833129528078, 0.7888113503889365
4, 5, 0.3756318285684831, 0.618317328965436
2, 4, 0.7085508161632698, 0.4189594823652272
1, 2, 0.3407007869256299, 0.2086721471130981
1, 2, 0.3407007869256299, 0.2086721471130981
1, 2, 0.3407007869256299, 0.2086721471130981
1, 2, 0.3407007869256299, 0.2086721471130981
4, 5, 0.3756318285684831, 0.618317328965436
3, 5, 0.7079722499114464, 0.5366222277699317
3, 4, 0.359957686219216, 0.4795740271356438
4, 5, 0.3756318285684831, 0.618317328965436
7, 7, 0.5799365074253718, 0.8695595183118301
7, 9, 0.7921633601892638, 0.9156030525899637
8, 9, 0.6339887018586712, 0.9444342531772714
1, 2, 0.3407007869256299, 0.2086721471130981
4, 5, 0.3756318285684831, 0.618317328965436
1, 2, 0.3407007869256299, 0.2086721471130981
3, 5, 0.7079722499114464, 0.5366222277699317
1, 2, 0.3407007869256299, 0.2086721471130981
1, 2, 0.3407007869256299, 0.2086721471130981
4, 6, 0.7217127073178984, 0.6706029450015626
3, 4, 0.359957686219216, 0.4795740271356438
1, 2, 0.3407007869256299, 0.2086721471130981
1, 2, 0.3407007869256299, 0.2086721471130981
8, 9, 0.6339887018586712, 0.9444342531772714
4, 6, 0.7217127073178984, 0.6706029450015626
1, 2, 0.3407007869256299, 0.2086721471130981
1, 2, 0.3407007869256299, 0.2086721471130981
1, 3, 0.7064383086152679, 0.2861338425985485
4, 5, 0.3756318285684831, 0.618317328965436
1, 2, 0.3407007869256299, 0.2086721471130981
5, 6, 0.4286196778644354, 0.7439549822056539
6, 8, 0.7776676820971964, 0.8632583039177861
3, 3, 0.3280586935374027, 0.3942340673468271
2, 4, 0.7085508161632698, 0.4189594823652272
1, 2, 0.3407007869256299, 0.2086721471130981
3, 4, 0.359957686219216, 0.4795740271356438
4, 5, 0.3756318285684831, 0.618317328965436
1, 2, 0.3407007869256299, 0.2086721471130981
3, 5, 0.7079722499114464, 0.5366222277699317
6, 8, 0.7776676820971964, 0.8632583039177861
1, 2, 0.3407007869256299, 0.2086721471130981
7, 8, 0.5603028815241513, 0.9043612290135841
1, 2, 0.3407007869256299, 0.2086721471130981
3, 3, 0.3280586935374027, 0.3942340673468271
4, 5, 0.3756318285684831, 0.618317328965436
8, 9, 0.6339887018586712, 0.9444342531772714
1, 2, 0.3407007869256299, 0.2086721471130981
1, 3, 0.7064383086152679, 0.2861338425985485
1, 2, 0.3407007869256299, 0.2086721471130981
5, 6, 0.4286196778644354, 0.7439549822056539
1, 2, 0.3407007869256299, 0.2086721471130981
7, 8, 0.5603028815241513, 0.9043612290135841
5, 5, 0.4025327330524247, 0.6752182733674084
4, 5, 0.3756318285684831, 0.618317328965436
2, 2, 0.322824207115999, 0.2729424969903098
1, 3, 0.7064383086152679, 0.2861338425985485
3, 4, 0.359957686219216, 0.4795740271356438
3, 3, 0.3280586935374027, 0.3942340673468271
5, 6, 0.4286196778644354, 0.7439549822056539
7, 8, 0.5603028815241513, 0.9043612290135841
8, 8, 0.6706477753782503, 0.9224681545320039
2, 3, 0.3445766325263566, 0.3439115701910668
1, 2, 0.3407007869256299, 0.2086721471130981
2, 3, 0.3445766325263566, 0.3439115701910668
1, 2, 0.3407007869256299, 0.2086721471130981
1, 2, 0.3407007869256299, 0.2086721471130981
6, 7, 0.494363528443474, 0.8397863008259969
1, 2, 0.3407007869256299, 0.2086721471130981
4, 5, 0.3756318285684831, 0.618317328965436
1, 2, 0.3407007869256299, 0.2086721471130981
