duration(s)
0.5479981899261475
0.46982645988464355
0.5356166362762451
0.5383718013763428
0.5499663352966309
0.5226514339447021
0.6169686317443848
0.5543878078460693
0.5342938899993896
0.5395269393920898
0.5350728034973145
0.5214574337005615
0.6145081520080566
0.5210304260253906
0.5682401657104492
0.5354123115539551
0.5741398334503174
0.5551896095275879
0.5401372909545898
0.531358003616333
0.5395174026489258
0.5171346664428711
0.5524604320526123
0.540050745010376
0.47053956985473633
0.5315518379211426
0.5542175769805908
0.5500516891479492
0.5223631858825684
0.5204346179962158
0.5970735549926758
0.5327010154724121
0.5388154983520508
0.5808353424072266
0.5809280872344971
0.549360990524292
0.4833347797393799
0.604001522064209
0.5381362438201904
0.5536313056945801
0.5549092292785645
0.5134015083312988
0.5096280574798584
0.5211184024810791
0.5474717617034912
0.569617748260498
0.5164434909820557
0.5232241153717041
0.47178053855895996
0.5195455551147461
0.5702023506164551
0.47237682342529297
0.5976865291595459
0.515913724899292
0.5261826515197754
0.5200443267822266
0.5378456115722656
0.49106860160827637
0.5353894233703613
0.5298857688903809
0.5390453338623047
0.5221822261810303
0.5939185619354248
0.5352590084075928
0.5072529315948486
0.5529136657714844
0.5357985496520996
0.5215132236480713
0.5190446376800537
0.5399847030639648
0.5186700820922852
0.5064849853515625
0.5820531845092773
0.5201358795166016
0.5518295764923096
0.5519468784332275
0.5382790565490723
0.5233738422393799
0.5571351051330566
0.5516402721405029
0.565138578414917
0.5996782779693604
0.5210490226745605
0.5266492366790771
0.6047031879425049
0.553612232208252
0.5660049915313721
0.5373456478118896
0.5347840785980225
0.4770176410675049
0.5871331691741943
0.5542056560516357
0.5221192836761475
0.5421388149261475
0.4828212261199951
0.5078961849212646
0.5111346244812012
0.5214869976043701
0.5223817825317383
0.5014984607696533
0.6018834114074707
0.5539100170135498
0.5701367855072021
0.5388898849487305
0.5534141063690186
0.5212130546569824
0.5241260528564453
0.553640604019165
0.5362811088562012
0.5245659351348877
0.5666408538818359
0.47110867500305176
0.5454609394073486
0.5032393932342529
0.5207862854003906
0.5361335277557373
0.574871301651001
0.5373961925506592
0.48583102226257324
0.4702179431915283
0.523413896560669
0.5724005699157715
0.5602483749389648
0.47148966789245605
0.5420539379119873
0.5068831443786621
0.5358376502990723
0.5529425144195557
0.5694637298583984
0.5179622173309326
0.5331988334655762
0.5191748142242432
0.6199345588684082
0.550544261932373
0.5521316528320312
0.5217394828796387
0.47526049613952637
0.5039575099945068
0.5184533596038818
0.5402369499206543
0.5220465660095215
0.5210475921630859
0.48502421379089355
0.4643826484680176
0.5417263507843018
0.5431299209594727
0.5353584289550781
0.5292918682098389
0.522406816482544
0.5227110385894775
0.5696673393249512
0.5166242122650146
0.5039832592010498
0.6047706604003906
0.5002579689025879
0.554856538772583
0.5348279476165771
0.602647066116333
0.6019399166107178
0.5302460193634033
0.5741369724273682
0.5351452827453613
0.5545499324798584
0.5326282978057861
0.6051504611968994
0.54911208152771
0.5581903457641602
0.5741596221923828
0.5298967361450195
0.5332345962524414
0.569774866104126
0.5481657981872559
0.5185091495513916
0.5523560047149658
0.506737232208252
0.5215158462524414
0.5210268497467041
0.5335984230041504
0.5535852909088135
0.5377659797668457
0.5201320648193359
0.5244154930114746
0.48969268798828125
0.5349524021148682
0.5069401264190674
0.5248925685882568
0.4745481014251709
0.5730469226837158
0.4740636348724365
0.5039634704589844
0.5517158508300781
0.5193521976470947
0.471052885055542
0.5379025936126709
0.5461232662200928
0.5066344738006592
0.505436897277832
0.5095245838165283
0.5698463916778564
0.5734443664550781
0.5180461406707764
0.5387611389160156
0.5568642616271973
0.46921777725219727
0.5230565071105957
0.5577785968780518
0.5187716484069824
0.48558521270751953
0.521014928817749
0.5386362075805664
0.5058672428131104
0.5877645015716553
0.5524439811706543
0.5613601207733154
0.5169107913970947
0.5161416530609131
0.6026089191436768
0.471024751663208
0.5390501022338867
0.5200304985046387
0.5218451023101807
0.4821202754974365
0.5530989170074463
0.474454402923584
0.4757235050201416
0.5034105777740479
0.5385406017303467
0.5377295017242432
0.5546200275421143
0.48499155044555664
0.5528895854949951
0.541149377822876
0.5480215549468994
0.5389919281005859
0.5728366374969482
0.5172274112701416
0.5672998428344727
0.5168864727020264
0.5355877876281738
0.5480489730834961
0.5341846942901611
0.48680710792541504
0.48814821243286133
0.6056451797485352
0.5524733066558838
0.5480799674987793
0.5680077075958252
0.5310332775115967
0.5854637622833252
0.48363327980041504
0.5400466918945312
0.5826387405395508
0.5212209224700928
0.5353143215179443
0.4884052276611328
0.5219836235046387
0.5162167549133301
0.5398051738739014
0.5536959171295166
0.5426430702209473
0.5217652320861816
0.5373244285583496
0.532421350479126
0.538323163986206
0.5148332118988037
0.5388631820678711
0.5343072414398193
0.5548751354217529
0.5519022941589355
0.5325069427490234
0.5480992794036865
0.5073535442352295
0.5213227272033691
0.5873417854309082
0.5165367126464844
0.5249762535095215
0.47100234031677246
0.5278666019439697
0.5048232078552246
0.5332956314086914
0.5490069389343262
0.5238020420074463
0.5035374164581299
0.5236096382141113
0.5206284523010254
0.5154306888580322
0.4761624336242676
0.4885067939758301
0.5393388271331787
0.4831979274749756
0.5704708099365234
0.48306870460510254
0.5532376766204834
0.5265359878540039
0.5328929424285889
0.5876140594482422
0.5809781551361084
0.5150012969970703
0.5332810878753662
0.5636463165283203
