buy1,buy2,spoil_ratio,succes_ratio
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
4, 5, 0.6238816755434128, 0.5566925686481624
0, 0, 0.1822768612298021, 0.3137528561888995
4, 3, 0.4780355960976296, 0.4972762272664275
2, 8, 0.4031949004703844, 0.8896508885370999
6, 6, 0.7911597606278504, 0.5622831598272986
0, 0, 0.1822768612298021, 0.3137528561888995
2, 9, 0.4187501570015809, 0.9078443772250364
3, 4, 0.4941212216873102, 0.5363963478885989
2, 2, 0.3259312545983122, 0.3499664559660465
4, 4, 0.5919585321520053, 0.4186836807098171
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
5, 5, 0.7017083214488523, 0.4861401384154267
2, 2, 0.3259312545983122, 0.3499664559660465
7, 7, 0.8591701678484041, 0.635600713375385
3, 3, 0.4595103887016707, 0.3735553529293683
3, 4, 0.4941212216873102, 0.5363963478885989
1, 7, 0.2767153763690897, 0.8945299964282429
0, 0, 0.1822768612298021, 0.3137528561888995
2, 2, 0.3259312545983122, 0.3499664559660465
0, 0, 0.1822768612298021, 0.3137528561888995
5, 8, 0.7541676871355021, 0.7914787280429199
0, 0, 0.1822768612298021, 0.3137528561888995
4, 4, 0.5919585321520053, 0.4186836807098171
8, 8, 0.9076186383732318, 0.7031216266633677
0, 0, 0.1822768612298021, 0.3137528561888995
2, 3, 0.3651479570913014, 0.5159788236096956
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
3, 3, 0.4595103887016707, 0.3735553529293683
4, 7, 0.6346742043510893, 0.7997213566537709
0, 0, 0.1822768612298021, 0.3137528561888995
0, 1, 0.1984204675603826, 0.5689523648054603
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
7, 8, 0.8840008808561843, 0.6706070809872984
5, 6, 0.7380059473214995, 0.576801274844968
5, 5, 0.7017083214488523, 0.4861401384154267
5, 5, 0.7017083214488523, 0.4861401384154267
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
5, 5, 0.7017083214488523, 0.4861401384154267
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
2, 2, 0.3259312545983122, 0.3499664559660465
0, 0, 0.1822768612298021, 0.3137528561888995
2, 6, 0.3726887714329836, 0.843743755474352
3, 3, 0.4595103887016707, 0.3735553529293683
0, 0, 0.1822768612298021, 0.3137528561888995
7, 7, 0.8591701678484041, 0.635600713375385
2, 2, 0.3259312545983122, 0.3499664559660465
4, 4, 0.5919585321520053, 0.4186836807098171
3, 3, 0.4595103887016707, 0.3735553529293683
4, 4, 0.5919585321520053, 0.4186836807098171
1, 1, 0.2156874267060295, 0.3270893697138662
5, 5, 0.7017083214488523, 0.4861401384154267
4, 5, 0.6238816755434128, 0.5566925686481624
5, 5, 0.7017083214488523, 0.4861401384154267
3, 3, 0.4595103887016707, 0.3735553529293683
0, 0, 0.1822768612298021, 0.3137528561888995
5, 8, 0.7541676871355021, 0.7914787280429199
4, 5, 0.6238816755434128, 0.5566925686481624
1, 2, 0.2492458544297816, 0.5077462308849199
4, 4, 0.5919585321520053, 0.4186836807098171
0, 0, 0.1822768612298021, 0.3137528561888995
3, 7, 0.5119836341784523, 0.8369434978490204
4, 4, 0.5919585321520053, 0.4186836807098171
7, 8, 0.8840008808561843, 0.6706070809872984
1, 1, 0.2156874267060295, 0.3270893697138662
0, 1, 0.1984204675603826, 0.5689523648054603
2, 2, 0.3259312545983122, 0.3499664559660465
3, 8, 0.5280226078178277, 0.8624837256888123
6, 9, 0.8397484459631961, 0.7965567619886775
1, 8, 0.2897601818502317, 0.9119986278707426
1, 8, 0.2897601818502317, 0.9119986278707426
5, 5, 0.7017083214488523, 0.4861401384154267
1, 2, 0.2492458544297816, 0.5077462308849199
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
3, 4, 0.4941212216873102, 0.5363963478885989
2, 2, 0.3259312545983122, 0.3499664559660465
7, 7, 0.8591701678484041, 0.635600713375385
2, 7, 0.3878319235486426, 0.8683863310662859
3, 3, 0.4595103887016707, 0.3735553529293683
4, 4, 0.5919585321520053, 0.4186836807098171
3, 3, 0.4595103887016707, 0.3735553529293683
0, 0, 0.1822768612298021, 0.3137528561888995
1, 9, 0.3024943626187909, 0.9273066829193534
4, 4, 0.5919585321520053, 0.4186836807098171
2, 3, 0.3651479570913014, 0.5159788236096956
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
6, 6, 0.7911597606278504, 0.5622831598272986
2, 3, 0.3651479570913014, 0.5159788236096956
3, 3, 0.4595103887016707, 0.3735553529293683
0, 0, 0.1822768612298021, 0.3137528561888995
8, 8, 0.9076186383732318, 0.7031216266633677
6, 6, 0.7911597606278504, 0.5622831598272986
4, 4, 0.5919585321520053, 0.4186836807098171
4, 4, 0.5919585321520053, 0.4186836807098171
0, 0, 0.1822768612298021, 0.3137528561888995
2, 2, 0.3259312545983122, 0.3499664559660465
3, 4, 0.4941212216873102, 0.5363963478885989
