HC,v1_DailyPurchase,v2_PeriodicallyPurchase,v3_Random,v1_s_Q,v2_s_S,v3_R_S,v4_Random,lost_ratio_sales_ret,lost_ratio_sales_dis,lost_ratio_sales_fac,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative
0.01, 0, 0, 1, 0, 0, 0, 1, 0.0001668084649083883, 0.08019135119627133, 0.03863031516794843, 0.009150304516481599, 0.2237382682266802, 0.132835897626637, 0.6471509807440492
0.01, 0, 0, 1, 0, 0, 0, 1, 0.0001668084649083883, 0.08019135119627133, 0.03863031516794843, 0.009150304516481599, 0.2237382682266802, 0.132835897626637, 0.6471509807440492
0.01, 0, 0, 1, 0, 0, 0, 1, 0.0001668084649083883, 0.08019135119627133, 0.03863031516794843, 0.009150304516481599, 0.2237382682266802, 0.132835897626637, 0.6471509807440492
0.01, 0, 0, 1, 1, 0, 0, 0, 0.0001285940852268627, 0.07451646435206777, 0.03413423792873557, 0.007711702292674477, 0.2151375796237752, 0.1235513311014464, 0.6748354918840183
0.01, 1, 0, 0, 1, 0, 0, 0, 8.071355905562842e-05, 0.06569856156183418, 0.02452958381098925, 0.00584302307122221, 0.197978527942444, 0.109317643910072, 0.7197860903529556
0.01, 0, 0, 1, 0, 0, 0, 1, 0.0001668084649083883, 0.08019135119627133, 0.03863031516794843, 0.009150304516481599, 0.2237382682266802, 0.132835897626637, 0.6471509807440492
0.01, 0, 1, 0, 0, 0, 0, 1, 0.0002034149254719541, 0.08397532666678478, 0.04303706314157421, 0.0101110186053562, 0.2306783436522244, 0.1391243013830261, 0.6285729523182872
0.01, 0, 0, 1, 0, 0, 0, 1, 0.0001668084649083883, 0.08019135119627133, 0.03863031516794843, 0.009150304516481599, 0.2237382682266802, 0.132835897626637, 0.6471509807440492
0.01, 0, 0, 1, 0, 0, 1, 0, 0.0001925529306686126, 0.08304383821626476, 0.0416012147597928, 0.009925020896784029, 0.2285809381010533, 0.1376245734108578, 0.6330070873747056
0.01, 0, 0, 1, 0, 0, 0, 1, 0.0001668084649083883, 0.08019135119627133, 0.03863031516794843, 0.009150304516481599, 0.2237382682266802, 0.132835897626637, 0.6471509807440492
