Fact,Distr1,Distr2,v1_DailyPurchase,v2_PeriodicallyPurchase,v3_Random,v1_s_Q,v2_s_S,v3_R_S,v4_Random,lost_ratio_sales_ret,lost_ratio_sales_dis,lost_ratio_sales_fac,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative
4, 23, 90, 0, 0, 1, 1, 0, 0, 0, 0.0001230033214493275, 0.07087295563099583, 0.0007112456868411628, 0.008213414140282514, 0.1710474286922437, 0.1625632866054151, 0.6608353035484438
4, 24, 96, 0, 0, 1, 0, 0, 0, 1, 9.04064756325059e-05, 0.06964536076112221, 0.000741507292682877, 0.007460833751948133, 0.1836984506845403, 0.1651045920927543, 0.6402706258432358
4, 24, 94, 0, 0, 1, 1, 0, 0, 0, 0.0001037020461171576, 0.06945424457732211, 0.000567407408673683, 0.007887330739867249, 0.1694264127494616, 0.1602370645353394, 0.6640063057500454
4, 24, 96, 1, 0, 0, 1, 0, 0, 0, 0.0001033747684663445, 0.06807624339665594, 0.0003561405837335507, 0.00791042091286653, 0.1549449521341986, 0.1509403700762475, 0.692929454043824
2, 12, 47, 0, 0, 1, 0, 0, 0, 1, 0.0002497796902542583, 0.08309384559339841, 0.009439765681919204, 0.0140918097143712, 0.2650432748793362, 0.2434730819580065, 0.4639728034790772
