HC,v1_DailyPurchase,v2_PeriodicallyPurchase,v3_Random,v1_s_Q,v2_s_S,v3_R_S,v4_Random,lost_ratio_sales_ret,lost_ratio_sales_dis,lost_ratio_sales_fac,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
0.01, 0, 0, 1, 0, 0, 0, 1, 1.205303544723868e-06, 0.0002260068278459144, 1.384265390541167e-12, 0.001251745913303186, 0.003592156008045675, 4.430316923714588e-05, 0.9997358545056303
