,HC,lost_ratio_sales_dis,lost_ratio_sales_fac,lost_ratio_sales_ret,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_factory_MA_mean_relative,stock_retailer_MA_mean_relative,v1_DailyPurchase,v1_s_Q,v2_PeriodicallyPurchase,v2_s_S,v3_R_S,v3_Random,v4_Random
19,0.01,0.0002057986440785,2.9919674916311635e-14,4.366506229822066e-05,0.0010542109880196,0.0002954256785972,0.9999863373083758,7.450455368166223e-06,0.0,0.0,0.0,0.0,0.0,1.0,1.0
